Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID,cluster
0.0,1.0,Female,bachelor's degree,single,7.0,7.0,3.0,2.0,6.0,1.0,0.0,1.0,23962.63,56.0,2.55,1.0,6.0,38.0,1.0,6.0,18.0,1.0,3.0,125185.0,118893.61,52.0,Central,Entrepreneur,3761,3
0.0,,Female,bachelor's degree,married - registered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,62.0,Southern,Professional,2787,0
0.0,,Female,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,44.0,Southern,Freelancer,2240,4
0.0,0.0,Male,less than high school,married,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,32585.03,79.0,3.29,1.0,9.0,62.0,1.0,8.0,17.0,1.0,2.0,157025.5,157020.0,59.0,Southern,Freelancer,2968,4
0.0,,Male,others,others,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,239037.3,9.0,1.13,1.0,2.0,6.0,1.0,2.0,3.0,1.0,1.0,312130.0,140000.0,81.0,Central,Entrepreneur,2505,8
0.0,,Male,bachelor's degree,single,3.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1782.1,36.0,1.44,1.0,4.0,27.0,1.0,2.0,9.0,1.0,2.0,8236.81,10906.3,30.0,Northern,Other,1893,8
0.0,,Male,high school,others,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,27.0,Western,Corporate Employee,3466,8
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.0,Central,Corporate Employee,676,5
0.0,,Male,,single,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,150.72,3155.16,41.0,Northeastern,Corporate Employee,2809,8
0.0,0.0,Female,others,married - registered,5.0,5.0,1.0,1.0,5.0,1.0,0.0,1.0,495.43,66.0,2.54,1.0,7.0,27.0,1.0,4.0,39.0,1.0,5.0,30178.0,29694.2,31.0,Northeastern,Corporate Employee,3069,0
0.0,0.0,Female,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,33.0,Northeastern,Freelancer,3349,4
2.0,0.0,Female,high school,married,6.0,6.0,2.0,0.0,5.0,1.0,0.0,1.0,0.42,184.0,6.57,1.0,16.0,127.0,1.0,10.0,57.0,1.0,6.0,56131.0,56231.0,47.0,Western,Freelancer,729,4
0.0,1.0,Male,bachelor's degree,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,80.0,Southern,Unemployed,3492,6
0.0,0.0,Female,high school,single,4.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,94.93,9.0,3.0,1.0,6.0,4.0,1.0,2.0,5.0,1.0,4.0,16806.75,16800.0,34.0,Central,Corporate Employee,3448,7
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,28.0,Northeastern,Student,413,1
0.0,0.0,Male,high school,single,5.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1888059.33,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,6060.0,288751.61,32.0,Central,Student,1517,1
0.0,0.0,Female,bachelor's degree,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,39.0,Western,Corporate Employee,1650,0
0.0,,Female,bachelor's degree,single,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,27.0,Central,Corporate Employee,3573,5
0.0,,Male,others,single,3.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.3,5.0,2.5,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,11037.3,11037.0,29.0,Southern,Corporate Employee,826,8
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,44.0,Central,Corporate Employee,3268,7
0.0,0.0,Male,less than high school,single,6.0,6.0,6.0,0.0,4.0,1.0,0.0,2.0,0.0,156.0,6.78,1.0,23.0,61.0,1.0,9.0,95.0,1.0,14.0,45435.0,45435.1,27.0,Central,Corporate Employee,617,1
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,1831.6,6.0,2.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,3120.0,1288.4,25.0,Central,Corporate Employee,115,1
0.0,0.0,Female,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,28.0,Central,Freelancer,418,4
0.0,,Male,,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,0.8,33.0,4.71,1.0,16.0,10.0,1.0,4.0,23.0,1.0,12.0,19432.94,19633.0,26.0,Central,Freelancer,3070,4
0.0,0.0,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,25.0,Northern,Student,1626,1
0.0,0.0,Female,high school,single,4.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,57456.31,20.0,2.0,1.0,3.0,10.0,1.0,2.0,10.0,1.0,2.0,43687.33,1809.17,29.0,Central,Corporate Employee,3018,7
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,10043.58,10.0,1.67,1.0,4.0,2.0,1.0,1.0,8.0,1.0,3.0,11400.0,3105.0,45.0,Central,Unemployed,2653,7
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,Central,Corporate Employee,4301,7
0.0,0.0,Female,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,29.0,Northeastern,Corporate Employee,90,7
0.0,,Female,others,others,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.17,34.0,2.13,1.0,6.0,14.0,1.0,3.0,20.0,1.0,3.0,7667.0,8332.39,26.0,Northeastern,Student,4031,2
1.0,,Female,others,married - registered,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,41.0,Eastern,Agriculture/Trade,2083,2
0.0,0.0,Female,bachelor's degree,married - registered,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.0,Southern,Corporate Employee,754,0
0.0,1.0,Male,bachelor's degree,single,3.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,30222.38,3.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,266750.0,270477.23,49.0,Central,Entrepreneur,2547,6
0.0,,Female,others,married - registered,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,30.0,Central,Corporate Employee,3374,2
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Central,Student,1631,1
0.0,0.0,Male,others,single,5.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.69,5.0,5.0,5.0,5.0,1.0,1.0,1.0,4.0,4.0,4.0,50000.0,50002.0,40.0,Central,Corporate Employee,12,8
1.0,1.0,Female,bachelor's degree,married - registered,6.0,6.0,3.0,1.0,5.0,1.0,0.0,3.0,57258.16,68.0,2.96,1.0,9.0,17.0,1.0,3.0,51.0,1.0,8.0,574614.69,566790.83,55.0,Central,Corporate Employee,2445,0
0.0,0.0,Male,less than high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,Central,Unemployed,285,1
0.0,,Male,bachelor's degree,married - registered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,48.0,Southern,Corporate Employee,4233,6
0.0,0.0,Male,less than high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,100.0,100.76,37.0,Central,Entrepreneur,1192,1
0.0,0.0,Male,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,45.0,Central,Corporate Employee,1441,1
0.0,,Female,bachelor's degree,married - registered,3.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.9,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,1000.0,34.0,Central,Corporate Employee,4208,0
0.0,,Female,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,840.27,87.0,4.35,1.0,14.0,45.0,1.0,12.0,42.0,1.0,7.0,12769.0,11930.0,35.0,Western,Freelancer,3499,4
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,30418.3,89.0,3.3,1.0,8.0,20.0,1.0,5.0,69.0,1.0,5.0,109232.98,103058.24,54.0,Central,Corporate Employee,2739,5
2.0,0.0,Female,less than high school,separate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,53.0,Central,Corporate Employee,4135,7
0.0,0.0,Male,bachelor's degree,single,5.0,5.0,4.0,1.0,4.0,1.0,0.0,2.0,59991.71,45.0,2.5,1.0,7.0,10.0,1.0,2.0,35.0,1.0,6.0,74653.2,121665.65,41.0,Northern,Corporate Employee,1569,5
0.0,0.0,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,36.0,Central,Student,2428,1
0.0,0.0,Male,less than high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,101250.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,Central,Corporate Employee,3747,1
0.0,,Female,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2458.82,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,300.0,4914.93,53.0,Central,Entrepreneur,2738,3
0.0,0.0,Female,less than high school,married,5.0,5.0,2.0,0.0,4.0,0.0,0.0,1.0,1573.55,141.0,4.7,1.0,10.0,86.0,1.0,8.0,55.0,1.0,5.0,78606.0,79507.79,52.0,Central,Corporate Employee,3968,7
0.0,,Male,others,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,29.0,Central,Other,1688,8
0.0,,Female,others,single,5.0,5.0,2.0,0.0,5.0,1.0,0.0,1.0,5402.93,65.0,2.83,1.0,7.0,12.0,1.0,2.0,53.0,1.0,7.0,48646.0,45944.72,35.0,Northeastern,Entrepreneur,852,3
0.0,0.0,Male,master's degree,married,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,69.0,Central,Unemployed,2208,6
0.0,0.0,Female,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,77.0,Northern,Homemaker,896,7
0.0,,Female,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,26.0,Central,Corporate Employee,497,2
0.0,0.0,Female,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,44.0,Central,Corporate Employee,2306,7
0.0,1.0,Male,others,married - registered,5.0,5.0,2.0,3.0,1.0,0.0,0.0,1.0,9210.02,5.0,2.5,1.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,11800.0,11742.5,46.0,Central,Corporate Employee,1783,6
0.0,1.0,Male,master's degree,married,5.0,5.0,2.0,1.0,2.0,1.0,0.0,1.0,379.04,86.0,3.19,1.0,7.0,10.0,1.0,2.0,76.0,1.0,7.0,710730.0,779311.44,41.0,Southern,Freelancer,336,4
0.0,,Male,others,married - registered,4.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,520.83,62.0,2.7,1.0,9.0,27.0,1.0,5.0,35.0,1.0,4.0,30705.0,30185.0,26.0,Central,Corporate Employee,2840,8
1.0,0.0,Male,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,58.0,Northeastern,Corporate Employee,3088,1
0.0,0.0,Female,high school,married,4.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,731.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,Central,Entrepreneur,516,3
0.0,,Female,bachelor's degree,single,4.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,24596.81,76.0,3.62,1.0,22.0,8.0,1.0,3.0,68.0,1.0,19.0,91446.0,67733.3,48.0,Central,Corporate Employee,1349,5
2.0,0.0,Female,less than high school,married,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,23215.05,8.0,1.6,1.0,3.0,3.0,1.0,1.0,5.0,1.0,3.0,78950.0,56097.7,73.0,Northeastern,Entrepreneur,1016,3
0.0,,Female,,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,50000.25,6.0,1.5,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,49831.66,47832.0,27.0,Central,Corporate Employee,2817,2
0.0,0.0,Female,master's degree,married - registered,5.0,5.0,1.0,2.0,4.0,1.0,0.0,1.0,153927.09,33.0,1.74,1.0,4.0,7.0,1.0,2.0,26.0,1.0,3.0,77750.0,74860.19,38.0,Eastern,Corporate Employee,1632,0
0.0,,Male,others,married - registered,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,28.0,Central,Corporate Employee,2490,8
0.0,1.0,Female,bachelor's degree,single,7.0,7.0,2.0,0.0,5.0,0.0,0.0,1.0,2423.16,43.0,2.15,1.0,7.0,5.0,1.0,2.0,38.0,1.0,7.0,50210.0,49203.5,45.0,Central,Corporate Employee,3731,5
0.0,1.0,Female,master's degree,single,4.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0,9434.69,33.0,2.06,1.0,6.0,6.0,1.0,3.0,27.0,1.0,3.0,26153.04,43967.42,56.0,Northeastern,Corporate Employee,2810,5
0.0,,Female,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,Central,Corporate Employee,3295,2
0.0,0.0,Female,others,single,6.0,6.0,2.0,1.0,4.0,1.0,0.0,1.0,8519.86,80.0,2.76,1.0,10.0,11.0,1.0,3.0,69.0,1.0,7.0,51333.12,58870.77,33.0,Central,Corporate Employee,3252,2
0.0,0.0,Male,bachelor's degree,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.18,21.0,3.0,2.0,7.0,5.0,1.0,2.0,16.0,1.0,6.0,6292.81,6293.0,40.0,Central,Unemployed,4341,5
0.0,0.0,Female,high school,married,4.0,4.0,2.0,0.0,3.0,2.0,0.0,2.0,20101.82,2983.0,96.23,59.0,132.0,1836.0,23.0,78.0,1147.0,19.0,58.0,5988500.37,5991638.88,29.0,Northeastern,Entrepreneur,3909,3
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,29.0,Northern,Student,1782,1
0.0,0.0,Female,less than high school,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,24.0,Western,Student,2570,7
0.0,,Female,bachelor's degree,single,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,34.0,Eastern,Corporate Employee,357,5
0.0,,Female,,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,9000.0,21.0,1.91,1.0,3.0,6.0,1.0,2.0,15.0,1.0,3.0,18500.0,20500.0,26.0,Central,Corporate Employee,3326,2
0.0,0.0,Male,others,others,4.0,4.0,2.0,4.0,2.0,0.0,0.0,2.0,10843.14,10.0,2.0,1.0,3.0,6.0,1.0,2.0,4.0,1.0,2.0,59820.0,56111.85,30.0,Central,Corporate Employee,1313,8
0.0,0.0,Female,bachelor's degree,married - registered,4.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,3.31,28.0,2.15,1.0,5.0,5.0,1.0,2.0,23.0,1.0,5.0,30076.05,31046.22,40.0,Southern,Corporate Employee,551,0
2.0,2.0,Female,bachelor's degree,married,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,429027.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,Eastern,Homemaker,2389,0
0.0,,Male,bachelor's degree,married - registered,5.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,983404.69,4.0,1.33,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,117176.0,50000.0,70.0,Central,Entrepreneur,2480,6
0.0,,Male,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,36.0,Central,Corporate Employee,2522,8
1.0,0.0,Male,high school,married,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.33,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,12912.75,13405.47,40.0,Central,Corporate Employee,2266,1
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,41.0,Central,Freelancer,2960,4
0.0,0.0,Female,bachelor's degree,married,3.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,62043.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,Central,Corporate Employee,1228,0
0.0,1.0,Female,bachelor's degree,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,33757.6,5.0,1.25,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,12200.0,103746.86,80.0,Central,Entrepreneur,453,3
0.0,,Male,,single,4.0,4.0,1.0,0.0,3.0,2.0,0.0,1.0,10116.2,87.0,3.35,1.0,7.0,10.0,1.0,1.0,77.0,1.0,6.0,33077.46,23035.0,22.0,Central,Corporate Employee,3060,8
1.0,0.0,Male,high school,married,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.47,37.0,2.31,1.0,8.0,16.0,1.0,4.0,21.0,1.0,4.0,12888.0,12898.0,51.0,Central,Corporate Employee,958,1
0.0,,Male,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,104.0,8.67,2.0,45.0,15.0,1.0,6.0,89.0,1.0,39.0,136200.0,137815.53,22.0,Southern,Student,1774,8
0.0,0.0,Male,others,married,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,0.21,161.0,5.75,2.0,17.0,67.0,1.0,6.0,94.0,1.0,11.0,16912.0,17112.0,39.0,Central,Corporate Employee,2142,8
0.0,1.0,Female,bachelor's degree,married - registered,8.0,8.0,4.0,5.0,7.0,2.0,0.0,3.0,1255238.68,95.0,3.28,1.0,10.0,10.0,1.0,1.0,85.0,1.0,9.0,30519.0,155299.79,48.0,Central,Corporate Employee,3119,0
0.0,1.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,42.0,Southern,Professional,1093,5
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,701.76,111.0,3.96,2.0,8.0,28.0,1.0,3.0,83.0,1.0,7.0,17316.13,16614.91,25.0,Central,Corporate Employee,4112,5
0.0,,Male,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.93,7.0,2.33,1.0,3.0,2.0,1.0,1.0,5.0,1.0,2.0,5932.0,6132.0,23.0,Central,Corporate Employee,2745,8
0.0,,Female,high school,married - registered,6.0,6.0,3.0,1.0,4.0,0.0,0.0,1.0,22392.4,79.0,2.72,1.0,7.0,17.0,1.0,3.0,62.0,1.0,6.0,89017.0,83248.0,58.0,Central,Corporate Employee,4239,0
0.0,0.0,Male,less than high school,single,4.0,4.0,1.0,0.0,3.0,2.0,0.0,1.0,11000.2,294.0,9.48,2.0,23.0,76.0,1.0,6.0,218.0,1.0,19.0,177050.0,166054.0,43.0,Eastern,Entrepreneur,997,1
0.0,,Female,bachelor's degree,single,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,980.13,15.0,1.67,1.0,3.0,4.0,1.0,1.0,11.0,1.0,2.0,4900.0,4867.77,42.0,Central,Corporate Employee,3507,5
0.0,0.0,Male,others,married,5.0,5.0,1.0,1.0,3.0,1.0,0.0,1.0,14530.51,248.0,8.86,1.0,34.0,83.0,1.0,9.0,165.0,1.0,26.0,750209.0,756745.0,30.0,Central,Corporate Employee,1680,6
0.0,,Male,,,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,5482.15,84.0,3.5,1.0,12.0,11.0,1.0,3.0,73.0,1.0,11.0,173503.01,173881.51,47.0,Central,Corporate Employee,154,8
0.0,,Male,others,married,4.0,4.0,2.0,1.0,2.0,0.0,0.0,2.0,8.79,20.0,1.67,1.0,3.0,4.0,1.0,1.0,16.0,1.0,3.0,21602.63,21701.0,37.0,Northeastern,Unemployed,2909,8
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,4.48,95.0,7.92,1.0,23.0,18.0,2.0,3.0,77.0,1.0,20.0,34640.0,35141.0,51.0,Central,Corporate Employee,2838,7
0.0,,Male,,,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,802.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Northeastern,Corporate Employee,581,8
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,36.0,Central,Corporate Employee,1471,7
1.0,,Female,less than high school,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,216458.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10000.0,0.0,60.0,Northeastern,Entrepreneur,704,3
2.0,0.0,Female,less than high school,divorce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,63.0,Central,Entrepreneur,1213,3
0.0,0.0,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,39.0,Northern,Corporate Employee,897,5
0.0,,Male,,,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.38,56.0,3.11,1.0,7.0,11.0,1.0,2.0,45.0,1.0,6.0,5089.0,5089.0,25.0,Central,Student,3309,8
0.0,,Male,others,married,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,500.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,Central,Corporate Employee,488,8
0.0,0.0,Male,others,others,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2560.0,2560.0,63.0,Central,Corporate Employee,3673,8
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,1143209.23,15.0,1.25,1.0,2.0,3.0,1.0,1.0,12.0,1.0,2.0,55089.5,29173.0,37.0,Central,Freelancer,560,4
0.0,0.0,Male,less than high school,married - registered,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,40361.69,41.0,2.28,1.0,6.0,0.0,0.0,0.0,41.0,1.0,6.0,0.0,219644.8,49.0,Central,Entrepreneur,1142,6
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,28.0,Central,Student,3710,5
0.0,1.0,Female,high school,married,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,51.0,Eastern,Corporate Employee,1120,7
0.0,,Male,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,804.0,68.0,2.34,1.0,5.0,24.0,1.0,2.0,44.0,1.0,4.0,16820.5,16219.0,23.0,Northern,Corporate Employee,2850,8
0.0,0.0,Female,master's degree,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,55.57,41.0,2.93,1.0,6.0,18.0,1.0,3.0,23.0,1.0,4.0,25744.38,25759.26,55.0,Central,Corporate Employee,513,5
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,100.0,136.0,7.56,1.0,20.0,63.0,1.0,10.0,73.0,1.0,10.0,57408.99,57308.99,25.0,Eastern,Corporate Employee,634,7
0.0,1.0,Male,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,47.0,Northeastern,Other,3978,1
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,1.0,0.0,5.0,1.0,0.0,1.0,17050.03,89.0,3.3,1.0,7.0,20.0,1.0,3.0,69.0,1.0,5.0,57350.0,72773.19,28.0,Central,Student,1665,5
0.0,0.0,Male,high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,150.82,171.0,5.52,1.0,13.0,45.0,1.0,5.0,126.0,1.0,9.0,15912.5,16328.0,22.0,Eastern,Student,1013,1
1.0,1.0,Male,bachelor's degree,married,7.0,6.0,5.0,1.0,3.0,1.0,0.0,2.0,69753.71,6.0,1.2,1.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,10000.0,11539.0,69.0,Central,Corporate Employee,1932,6
2.0,0.0,Male,high school,married,3.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,44993.1,48.0,2.29,1.0,7.0,4.0,1.0,2.0,44.0,1.0,6.0,469340.0,427380.0,57.0,Central,Entrepreneur,4065,6
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,300.64,97.0,4.04,2.0,7.0,15.0,1.0,3.0,82.0,1.0,6.0,11082.0,10803.5,23.0,Southern,Student,1151,7
1.0,0.0,Female,less than high school,married,5.0,5.0,2.0,0.0,4.0,1.0,0.0,1.0,91667.87,12.0,1.09,1.0,2.0,6.0,1.0,2.0,6.0,1.0,1.0,2140.0,13865.93,43.0,Central,Entrepreneur,2839,3
0.0,,Male,,single,4.0,4.0,3.0,0.0,5.0,2.0,0.0,3.0,0.1,218.0,10.38,1.0,34.0,79.0,1.0,13.0,139.0,1.0,22.0,5275.0,5275.33,20.0,Central,Corporate Employee,117,8
0.0,1.0,Male,bachelor's degree,married,5.0,5.0,3.0,0.0,4.0,1.0,0.0,2.0,1665603.21,23.0,1.53,1.0,4.0,2.0,2.0,2.0,21.0,1.0,2.0,24125.0,24446.25,59.0,Central,Corporate Employee,3546,6
0.0,0.0,Male,high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,96.81,27.0,2.08,1.0,4.0,16.0,1.0,3.0,11.0,1.0,1.0,6263.95,6167.43,33.0,Central,Freelancer,741,4
