CUST_ID,Number of Children,Age,Gender,Education level,Marital status,Region,Occupation Group,loan,utility,finance,shopping,financial_services,health_and_care,home_lifestyle,transport_travel,leisure,public_services,finance_t0,financial_services_t0,home_lifestyle_t0,loan_t0,shopping_t0,utility_t0,health_and_care_t0,transport_travel_t0,leisure_t0,public_services_t0,Summary
3946,0.0,28,Female,others,single,Central,Corporate Employee,0.0,0.0,5183.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,"This customer represents a 28-year-old single female corporate employee based in the Central region, with an unspecified educational background and no children. She appears to be in the early stages of financial independence, as her historical transactions are minimal, with the exception of a small expenditure in the ""Utility"" category, suggesting a focus on basic living expenses. Her lack of activity in categories such as ""Shopping,"" ""Health and Care,"" ""Transport Travel,"" and ""Leisure"" indicates a potentially frugal or minimalist lifestyle, possibly prioritizing savings or limited discretionary spending. This profile suggests a young professional who is likely career-focused and pragmatic, with room to expand her engagement in other transactional categories as her financial and personal circumstances evolve."
3952,0.0,37,Female,bachelor's degree,married,Central,Corporate Employee,0.0,100.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,0.0,0.0,0.0,838.0,110.05,738.0,0.0,0.0,0.0,"This customer represents a 37-year-old married female corporate employee based in the Central region, holding a bachelor's degree and currently without children. She appears to be a financially conscious individual who prioritizes essential and personal well-being expenses. Her historical transactions reveal a focus on Shopping (838.0 baht), Health and Care (738.0 baht), and Utilities (110.05 baht), indicating a lifestyle centered around maintaining personal health, managing household essentials, and indulging in occasional retail purchases. With no spending in categories like Transport Travel, Leisure, or Loans, she likely leads a stable, home-oriented lifestyle with limited discretionary or recreational spending. This profile suggests a pragmatic and health-conscious individual with a structured approach to financial management and daily living."
3962,0.0,24,Female,high school,single,Central,Student,894.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,523.25,150.75,0.0,0.0,0.0,0.0,"This customer represents a 24-year-old single female student based in the Central region, with a high school education and no children. As a young adult navigating student life, her historical transactions indicate a focus on shopping, with a notable expenditure of 523.25 baht, followed by smaller allocations toward finance (158.0 baht) and utility payments (150.75 baht). She does not currently engage in spending on financial services, home lifestyle, loans, health and care, transport travel, leisure, or public services. This profile suggests a budget-conscious individual prioritizing essential utilities and personal shopping needs, likely reflecting a youthful, independent lifestyle with limited financial obligations and a focus on day-to-day essentials."
3968,0.0,52,Female,less than high school,married,Central,Corporate Employee,0.0,1067.86,0.0,0.0,640.0,0.0,0.0,0.0,0.0,100.0,0.0,1157.0,0.0,0.0,0.0,2349.72,0.0,0.0,0.0,0.0,"This customer represents a 52-year-old married female corporate employee based in the Central region, with less than a high school education and no children. Her transactional history indicates a focus on essential and practical expenditures, with notable spending in Financial Services (1157 baht) and Utilities (2349.72 baht), while showing no activity in categories such as Shopping, Health and Care, Transport Travel, or Leisure. This suggests she is a pragmatic individual who prioritizes financial management and household necessities over discretionary or lifestyle-related expenses. Her profile reflects a stable, responsibility-oriented customer likely focused on maintaining financial and domestic stability, making her similar to others who value essential services and careful budgeting."
3979,0.0,29,Male,others,others,Central,Student,0.0,0.0,0.0,1108.75,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,5558.0,0.0,0.0,"This customer represents a 29-year-old male student based in the Central region, with an unspecified education level and marital status, and no children. His lifestyle appears to be minimalistic, with no recorded spending in categories such as shopping, home lifestyle, or leisure. However, his historical transactions indicate a focus on transport and travel, with a significant expenditure of 5,558 baht, suggesting frequent commuting or travel needs. Additionally, he has spent 250 baht on health and care, reflecting some attention to personal well-being. This profile suggests a young, mobile individual likely prioritizing education and essential travel over discretionary spending, making him a practical and goal-oriented customer with a focus on mobility and basic health maintenance."
3981,0.0,56,Female,bachelor's degree,single,Central,Corporate Employee,14079.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11990.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 56-year-old single female corporate employee based in the Central region, holding a bachelor's degree and living independently without children. She appears to be a career-focused individual who values independence and likely leads a streamlined lifestyle. Her historical transactions indicate a strong focus on the ""Shopping"" category, with no recorded spending in other areas such as Finance, Financial Services, Home Lifestyle, Loan, Utility, Health and Care, Transport Travel, Leisure, or Public Services. This suggests she may prioritize personal purchases and retail over other expenditures, potentially reflecting a preference for self-care, fashion, or luxury goods. She is likely a practical yet selective consumer, driven by personal interests and convenience."
3990,0.0,29,Female,bachelor's degree,single,Northeastern,Corporate Employee,0.0,1112.8,2924.0,1864.0,0.0,299.0,0.0,0.0,0.0,0.0,22573.08,0.0,0.0,0.0,22573.08,140.0,0.0,0.0,0.0,0.0,"This customer represents a 29-year-old single female corporate employee based in the Northeastern region, holding a bachelor's degree and currently without children. Her transactional history reflects a strong focus on shopping, with significant expenditures of 22,573.08 baht, suggesting a preference for consumer goods or retail experiences. Additionally, she has minimal utility expenses of 140 baht, while other categories such as finance, health and care, transport travel, and leisure show no activity. This profile indicates a young professional who likely prioritizes personal consumption and lifestyle over other financial or recreational commitments. She may be career-focused and enjoys indulging in shopping as a form of self-expression or leisure, making her a prime candidate for retail and lifestyle-focused marketing strategies."
3995,1.0,57,Female,less than high school,married,Central,Corporate Employee,0.0,451.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4077.19,0.0,0.0,0.0,0.0,"This customer represents a 57-year-old married female corporate employee based in the Central region, with an education level of less than high school and a family structure that includes one child. Her transactional history suggests a highly focused spending pattern, with all recorded expenditures allocated to the ""Utility"" category, totaling 4,077.19 baht, while other categories such as shopping, health, transport, and leisure show no activity. This profile depicts a practical and financially conservative individual who prioritizes essential household expenses over discretionary spending. Likely balancing work and family responsibilities, she may value stability and efficiency in her financial habits, making her a potential match for customers with similar life stages and spending priorities."
4009,0.0,40,Male,vocational certificate,single,Southern,Entrepreneur,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2919.58,0.0,0.0,0.0,0.0,"This customer represents a 40-year-old single male entrepreneur residing in the Southern region, with a vocational certificate as his highest level of education and no children. His transactional history indicates a sole focus on Utility expenses, with a recorded expenditure of 2,919.58 baht, while no transactions are observed in categories such as Finance, Financial Services, Home Lifestyle, Loan, Shopping, Health and Care, Transport Travel, Leisure, or Public Services. This profile suggests a pragmatic and independent individual who prioritizes essential living costs over discretionary spending, potentially reflecting a minimalist lifestyle or a focus on business-related financial discipline. He may be seeking efficiency and practicality in his daily life, making him a unique customer within his demographic."
4021,0.0,27,Male,vocational certificate,single,Northeastern,Corporate Employee,0.0,0.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13300.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 27-year-old single male corporate employee based in the Northeastern region, holding a vocational certificate. With no children and a focus on career development, he appears to prioritize personal spending over family or home-related expenses. His historical transactions are exclusively concentrated in the ""Shopping"" category, where he has spent 13,300 baht, indicating a preference for retail or consumer goods, possibly reflecting a lifestyle centered on self-investment or leisure through material purchases. The absence of spending in categories like ""Finance,"" ""Health and Care,"" or ""Transport Travel"" suggests a straightforward financial profile with limited diversification in spending habits. This customer likely values convenience and personal satisfaction, making him a potential match for retail-focused marketing strategies."
4029,0.0,22,Female,others,others,Southern,Student,0.0,0.0,3279.0,759.0,0.0,0.0,119.0,0.0,0.0,0.0,1220.14,0.0,50.0,0.0,1220.14,0.0,0.0,0.0,0.0,0.0,"This customer represents a 22-year-old female student residing in the Southern region, with an unspecified education level and marital status, and no children. As a young adult likely balancing academic responsibilities, her transactional history reflects a focus on personal finance and shopping, with notable spending of 1,220.14 baht in both categories. Minimal engagement in other areas such as health, transport, or leisure suggests a lifestyle centered around essential needs and financial management, possibly indicative of a budget-conscious or savings-oriented mindset. This profile suggests a digitally savvy, cost-aware individual who prioritizes managing her finances while occasionally indulging in shopping, likely for personal or academic needs."
4038,2.0,47,Female,high school,married,Southern,Corporate Employee,2000.0,1707.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10499.97,0.0,0.0,0.0,469.3,0.0,0.0,0.0,0.0,"This customer represents a 47-year-old married female corporate employee based in the Southern region, with a high school education and a family-oriented lifestyle, raising two children. Her transactional history indicates a strong focus on financial services, with a significant expenditure of 10,499.97 baht in this category, suggesting a priority on managing or investing finances. Additionally, she has made modest utility payments totaling 469.3 baht, reflecting routine household responsibilities. Notably, she has no recorded spending in categories such as shopping, health and care, transport travel, or leisure, which may indicate a pragmatic and financially disciplined approach to spending. This profile suggests a practical, family-focused individual who prioritizes financial planning and stability over discretionary or lifestyle expenditures."
4046,0.0,35,Female,bachelor's degree,married,Central,Corporate Employee,0.0,0.0,4698.51,4198.51,0.0,0.0,311.0,0.0,0.0,0.0,1900.0,0.0,0.0,11808.84,0.0,528.5,0.0,0.0,0.0,0.0,"This customer represents a 35-year-old married female corporate employee based in the Central region, holding a bachelor's degree and currently without children. She appears to be financially focused, with significant historical transactions in the Loan category (11,808.84 baht) and moderate spending on Finance (1,900 baht), suggesting a priority on managing financial obligations and planning. Her utility expenses (528.5 baht) indicate a practical approach to daily living, while the absence of transactions in categories like Shopping, Health and Care, Transport Travel, and Leisure suggests a minimalist or goal-oriented lifestyle. This customer likely values financial stability and careful budgeting, aligning with a professional and pragmatic persona."
4047,0.0,56,Male,others,married,Southern,Corporate Employee,25144.25,86.03,27772.25,26898.17,0.0,999.0,0.0,0.0,0.0,0.0,26390.2,0.0,0.0,0.0,11390.2,0.0,0.0,0.0,0.0,0.0,"This customer represents a 56-year-old married male corporate employee based in the Southern region, with an unspecified education level and no children. He appears to be financially stable, as reflected by significant historical transactions in the Finance category, totaling 26,390.2 baht, suggesting a focus on savings, investments, or financial planning. Additionally, he has spent 11,390.2 baht on Shopping, indicating a preference for personal or household purchases. However, there is no recorded spending in categories such as Financial Services, Home Lifestyle, Loans, Utilities, Health and Care, Transport Travel, Leisure, or Public Services, suggesting a pragmatic and focused approach to spending. This customer likely values financial security and selective consumption, aligning with a professional and disciplined lifestyle."
4056,0.0,42,Female,high school,married,Northeastern,Entrepreneur,0.0,1741.96,109.0,41000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 42-year-old married female entrepreneur based in the Northeastern region, with a high school education and no children. Her transactional history reflects a strong focus on Shopping, with a notable expenditure of 50,000 baht, while other categories such as Finance, Financial Services, Home Lifestyle, Loan, Utility, Health and Care, Transport Travel, Leisure, and Public Services show no recorded activity. This profile suggests a customer who prioritizes consumer goods and retail purchases, potentially indicating a lifestyle centered around personal or business-related shopping needs. Her entrepreneurial background and regional context may influence her purchasing habits, making her a likely candidate for targeted retail campaigns or business-oriented product offerings."
4058,0.0,55,Male,bachelor's degree,single,Central,Entrepreneur,0.0,0.0,7790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5015.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 55-year-old single male entrepreneur based in the Central region, holding a bachelor's degree and living without children. He appears to be a focused and independent individual, likely prioritizing his business ventures and personal interests over family commitments. His historical transactions indicate a sole focus on shopping, with a notable expenditure of 5,015 baht, while no activity is recorded in categories such as finance, home lifestyle, health and care, or leisure. This suggests he may be a pragmatic consumer who selectively spends on goods or services that align with his immediate needs or preferences, potentially favoring convenience or efficiency. He embodies a profile of a self-reliant, career-driven individual with a minimalist approach to spending."
4060,0.0,52,Female,vocational certificate,single,Central,Corporate Employee,6763.0,9081.97,0.0,0.0,0.0,0.0,10737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90739.25,14808.53,0.0,0.0,0.0,0.0,"This customer represents a 52-year-old single female corporate employee based in the Central region, holding a vocational certificate and living independently without children. She appears to prioritize convenience and personal needs, as reflected in her significant spending on Shopping (90,739.25 baht) and moderate expenditure on Utilities (14,808.53 baht), while showing no recorded transactions in categories like Finance, Health and Care, Transport Travel, or Leisure. This suggests a practical and self-sufficient lifestyle, likely focused on maintaining her home and personal comfort. Her profile indicates a customer who values efficiency and functionality in her purchases, making her a potential match for others with similar spending habits and independent lifestyles."
4061,0.0,58,Female,high school,married,Central,Entrepreneur,63004.0,12416.68,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,1438.0,800.0,29092.0,0.0,67708.15,0.0,0.0,0.0,0.0,"This customer represents a 58-year-old married female entrepreneur based in the Central region, with a high school education and no children. She appears to be a practical and financially responsible individual, focusing her spending on essential and functional areas. Her historical transactions reveal significant expenditures in Utility (67,708.15 baht) and Loan (29,092.0 baht) categories, suggesting a focus on maintaining her household and managing financial obligations. Additionally, moderate spending in Financial Services (1,438.0 baht) and Home Lifestyle (800.0 baht) indicates a preference for financial planning and home-related improvements. With no recorded spending on leisure, shopping, or travel, she seems to prioritize necessity over discretionary expenses, reflecting a pragmatic and goal-oriented lifestyle."
4065,2.0,57,Male,high school,married,Central,Entrepreneur,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101810.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 57-year-old married male entrepreneur based in the Central region, with a high school education and a family that includes two children. He appears to be a focused and practical individual, likely prioritizing his business and family needs. His historical transactions are concentrated exclusively in the Shopping category, with a total expenditure of 101,810 baht, suggesting a strong inclination toward consumer goods or retail purchases. The absence of spending in other categories such as Finance, Utilities, Health and Care, or Leisure indicates a streamlined financial focus, possibly reflecting a preference for managing expenses within specific domains. This profile suggests a customer who values targeted spending, likely driven by entrepreneurial or household priorities."
4076,0.0,32,Female,high school,single,Central,Corporate Employee,6430.13,1617.48,200.0,2000.0,0.0,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,"This customer represents a 32-year-old single female corporate employee based in the Central region, with a high school education and no children. Her transactional history indicates a singular focus on Utility payments, totaling 420 baht, while other categories such as Finance, Shopping, Health and Care, Transport Travel, and Leisure show no activity. This suggests she is likely a pragmatic and independent individual who prioritizes essential expenses over discretionary spending. Her profile reflects someone who may be early in her career, managing a streamlined lifestyle with minimal financial commitments or indulgences. She could be characterized as a practical and self-reliant customer, focused on maintaining basic necessities while possibly saving or budgeting for future goals."
4081,0.0,38,Female,vocational certificate,married,Northeastern,Entrepreneur,10266.0,481.5,653.01,0.0,0.0,0.0,59357.0,0.0,0.0,0.0,0.0,0.0,6384.0,10316.0,0.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 38-year-old married female entrepreneur residing in the Northeastern region, holding a vocational certificate and currently without children. She appears to be a practical and focused individual, likely balancing the demands of her business and personal life. Her historical transactions indicate a strong emphasis on ""Home Lifestyle,"" suggesting an investment in creating a comfortable living or working environment, alongside a notable expenditure in ""Loan"" services, which may reflect financial planning or business-related borrowing. With no recorded spending in categories such as ""Shopping,"" ""Health and Care,"" or ""Transport Travel,"" her transactional behavior suggests a pragmatic approach, prioritizing essential needs over discretionary spending. This profile aligns with a goal-oriented, resource-conscious individual focused on stability and growth."
4088,0.0,27,Female,bachelor's degree,single,Northeastern,Corporate Employee,416.48,0.0,10066.04,9792.12,0.0,0.0,0.0,0.0,0.0,0.0,1231.38,0.0,0.0,0.0,1906.38,332.26,0.0,0.0,0.0,0.0,"This customer represents a 27-year-old single female corporate employee based in the Northeastern region, holding a bachelor's degree and currently without children. She appears to be a young professional focused on managing her finances and daily essentials, as reflected in her historical transactions. Her spending is concentrated on shopping (1906.38 baht), suggesting an interest in personal or lifestyle purchases, alongside moderate utility payments (332.26 baht) and financial management (1231.38 baht). She has no recorded spending in categories like health and care, transport travel, or leisure, indicating a practical and possibly career-focused lifestyle. This profile suggests a financially conscious individual with a focus on essentials and self-enhancement, likely balancing work and personal growth."
4089,0.0,32,Female,high school,single,Southern,Student,0.0,0.0,1125.58,1125.58,0.0,0.0,0.0,0.0,0.0,0.0,259.9,0.0,0.0,0.0,259.9,0.0,0.0,0.0,0.0,0.0,"This customer represents a 32-year-old single female student based in the Southern region with a high school education and no children. Her transactional history indicates a focus on personal finance and shopping, with a recorded expenditure of 259.9 baht in each category, while other categories such as health, utilities, and leisure remain untouched. This suggests she is a budget-conscious individual, likely managing limited financial resources while pursuing her studies. Her spending habits reflect a practical and straightforward lifestyle, prioritizing essential financial management and occasional shopping needs. She is likely to resonate with others in similar life stages who balance education with careful financial planning and minimal discretionary spending."
4112,0.0,25,Male,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,11249.68,7758.280000000001,0.0,0.0,1710.0,0.0,0.0,0.0,4168.78,0.0,0.0,0.0,908.78,0.0,0.0,0.0,0.0,0.0,"This customer represents a 25-year-old single male corporate employee based in the Central region, holding a bachelor's degree and currently without children. His transactional history suggests a focus on financial management, with significant spending in the ""Finance"" category amounting to 4,168.78 baht, complemented by moderate activity in ""Shopping"" at 908.78 baht. He shows no recorded transactions in categories such as ""Financial Services,"" ""Home Lifestyle,"" ""Loan,"" ""Utility,"" ""Health and Care,"" ""Transport Travel,"" ""Leisure,"" or ""Public Services,"" indicating a streamlined lifestyle with limited engagement in diverse spending areas. This profile reflects a young professional likely prioritizing financial planning and essential purchases, with a practical and minimalistic approach to his current lifestyle."
4118,0.0,23,Female,others,single,Central,Student,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.0,0.0,0.0,0.0,489.0,0.0,0.0,0.0,50.0,0.0,"This customer represents a 23-year-old single female student residing in the Central region, with an unspecified education level and no children. She is likely navigating early adulthood with a focus on managing personal finances and occasional discretionary spending. Her historical transactions indicate a primary focus on Finance, with 1,289 baht spent in this category, suggesting an interest in saving or managing funds. Additionally, she has engaged in Shopping with 489 baht spent, reflecting modest spending habits, and Leisure with 50 baht spent, hinting at limited recreational activities. This profile suggests a young, budget-conscious individual prioritizing financial management while balancing minimal lifestyle indulgences, likely characteristic of a student lifestyle in an urban or semi-urban setting."
4122,0.0,30,Male,others,single,Central,Corporate Employee,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.02,0.0,0.0,99.0,0.0,"This customer represents a 30-year-old single male corporate employee based in the Central region, with an unspecified education level and no children. His transactional history suggests a pragmatic and minimalist lifestyle, as his spending is focused on essential categories, including 271.02 baht on utilities and 99.0 baht on leisure activities, while other categories such as shopping, financial services, health and care, and transport remain untouched. This profile indicates a young professional who prioritizes basic living expenses and occasional leisure, potentially reflecting a disciplined approach to finances or a preference for low-consumption habits. He may be an individual focused on career growth and maintaining a streamlined lifestyle, making him comparable to other urban, single professionals with similar spending patterns."
4132,0.0,59,Male,others,married,Central,Corporate Employee,27145.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 59-year-old married male corporate employee based in the Central region, with an unspecified educational background and no children. His transactional history indicates a singular focus on loans, with a recorded expenditure of 15,000 baht in this category, while no activity is observed in other areas such as finance, financial services, home lifestyle, shopping, utilities, health and care, transport travel, leisure, or public services. This profile suggests a financially stable individual who may prioritize structured financial commitments over discretionary spending. Likely pragmatic and goal-oriented, he appears to be a professional with a measured approach to financial management, potentially seeking tailored financial products or services to support specific needs."
4133,0.0,24,Female,high school,single,Southern,Unemployed,3846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,320.46,0.0,0.0,0.0,0.0,"This customer represents a young, 24-year-old single female from the Southern region who has completed high school and is currently unemployed, with no children. Her transactional history reflects minimal financial activity, with the only recorded spending being 320.46 baht on utilities, indicating a focus on basic living necessities. The absence of transactions in categories such as shopping, health and care, transport travel, and leisure suggests a frugal lifestyle, possibly constrained by limited income or financial priorities. This profile paints a picture of a pragmatic individual managing essential expenses while navigating early adulthood, likely seeking opportunities for stability and growth."
4146,0.0,58,Male,bachelor's degree,single,Central,Entrepreneur,0.0,0.0,2754.0,2754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,21426.53,0.0,0.0,0.0,0.0,"This customer represents a 58-year-old single male entrepreneur based in the Central region with a bachelor's degree and no children. He demonstrates a pragmatic and focused lifestyle, with significant spending concentrated in the Utility category (21,426.53 baht), suggesting a priority on maintaining essential services and infrastructure. Additionally, his Shopping transactions (10,000 baht) indicate selective discretionary spending, possibly on personal or professional needs. Notably, he has no recorded transactions in Finance, Financial Services, Health and Care, Transport Travel, or Leisure, pointing to a lifestyle centered around practicality rather than indulgence. This profile reflects a disciplined, self-reliant individual who prioritizes essential living expenses and occasional shopping over other non-essential categories."
4153,0.0,54,Male,less than high school,married,Southern,Entrepreneur,0.0,1068.0,0.0,10015.0,2120.0,0.0,0.0,0.0,0.0,0.0,0.0,2120.0,0.0,0.0,0.0,1067.86,0.0,0.0,0.0,0.0,"This customer represents a 54-year-old married male entrepreneur based in the Southern region, with an education level of less than high school and no children. He appears to prioritize essential financial services and utilities, as evidenced by his historical transactions, which include spending 2,120 baht on financial services and 1,067.86 baht on utilities. Notably, he has no recorded transactions in categories such as shopping, health and care, transport travel, leisure, or home lifestyle, suggesting a pragmatic and focused approach to spending, likely emphasizing business or household essentials over discretionary purchases. This profile reflects a practical, goal-oriented individual who likely values efficiency and necessity in his financial decisions, aligning with his entrepreneurial background and life stage."
4155,0.0,52,Female,bachelor's degree,others,Central,Corporate Employee,34423.63,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1767.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 52-year-old female corporate employee based in the Central region, holding a bachelor’s degree and identifying as unmarried or in an alternative marital status with no children. Her transactional history highlights a focus on financial services, with a significant expenditure of 10,000 baht, complemented by a modest investment in home lifestyle at 1,767.5 baht. She has not engaged in other categories such as shopping, health and care, transport travel, or leisure, indicating a pragmatic and financially focused individual who prioritizes managing financial matters and maintaining a comfortable living environment. This profile suggests a professional, independent woman with a structured lifestyle and a preference for financial stability and home-related investments."
4159,0.0,36,Female,high school,single,Northeastern,Corporate Employee,0.0,1944.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,2618.64,0.0,0.0,0.0,0.0,"This customer represents a 36-year-old single female corporate employee based in the Northeastern region, with a high school education and no children. She appears to be a pragmatic and financially conscious individual, focusing her spending primarily on essential categories. Her historical transactions show significant engagement in Utility payments (2618.64 baht), indicating a priority on maintaining household necessities, alongside a modest expenditure in Finance (800.0 baht), likely reflecting basic financial management or savings activity. With no recorded spending in discretionary categories such as Shopping, Leisure, or Transport Travel, she seems to lead a lifestyle centered on practicality and financial stability. This profile suggests a customer who values necessity over luxury and may prioritize long-term financial planning."
4165,0.0,28,Female,high school,single,Central,Corporate Employee,5700.0,1146.12,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.0,0.0,0.0,0.0,0.0,"This customer represents a 28-year-old single female corporate employee based in the Central region, with a high school education and no children. Her transactional history indicates a focus on Utility expenses, totaling 1,933 baht, while other categories such as Finance, Shopping, Health and Care, and Leisure show no activity. She appears to be a practical and budget-conscious individual, likely prioritizing essential living costs over discretionary spending. Her profile suggests someone who may be early in her career, managing a streamlined lifestyle without significant financial commitments or indulgences. This persona reflects a young professional focused on maintaining basic utilities while potentially exploring opportunities for savings or future investments."
4166,0.0,44,Female,others,married,Northeastern,Entrepreneur,17209.5,743.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13304.75,0.0,1105.11,0.0,0.0,0.0,0.0,"This customer represents a 44-year-old married female entrepreneur based in the Northeastern region, with an unspecified educational background and no children. She appears to be financially focused on managing essential obligations, as reflected in her historical transactions. Her primary financial activity is centered on loans, with a significant expenditure of 13,304.75 baht, indicating a potential focus on business or personal investment. Additionally, she has spent 1,105.11 baht on utilities, suggesting a practical approach to maintaining her household or business operations. With no recorded spending in categories like shopping, health and care, or leisure, she may prioritize financial stability and essentials over discretionary spending. This profile suggests a pragmatic, goal-oriented individual likely focused on managing her entrepreneurial ventures and household responsibilities."
4168,0.0,43,Male,others,married,Central,Corporate Employee,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 43-year-old married male working as a corporate employee in the Central region. With an unspecified education background and no children, he likely leads a structured and career-focused lifestyle. His financial behavior is minimalistic, with historical transactions concentrated solely in the ""Financial Services"" category, amounting to 8,000.3 baht, while showing no spending in areas such as shopping, home lifestyle, health, transport, or leisure. This suggests a pragmatic individual who prioritizes financial planning or investment over discretionary spending. He may be focused on securing his financial future or managing obligations efficiently, making him a prime candidate for tailored financial products or advisory services."
4180,1.0,42,Male,master's degree,married,Central,Corporate Employee,5500.0,2438.7200000000003,1573.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,312.44,0.0,0.0,0.0,0.0,"This customer represents a 42-year-old married male corporate employee based in the Central region, holding a master’s degree and balancing a family life with one child. His transactional history reflects a focus on essential financial responsibilities, with notable activity in the Finance category (600 baht) and regular Utility payments (312.44 baht), while showing no engagement in discretionary spending categories such as Shopping, Leisure, or Transport Travel. This suggests a pragmatic and financially disciplined individual who prioritizes managing household essentials and financial planning over lifestyle or recreational expenses. Likely a professional with a structured routine, he may value stability and efficiency in his financial dealings, making him a practical and goal-oriented customer."
4182,0.0,27,Female,others,single,Central,Student,0.0,0.0,373.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"This customer represents a 27-year-old single female student based in the Central region, with an unspecified education background and no children. As a young adult likely focused on her studies, her financial activity is minimal, with historical transactions limited to 939 baht in the ""Finance"" category and no recorded spending in other areas such as Shopping, Transport Travel, or Leisure. This suggests she is financially cautious or reliant on external support, with limited engagement in discretionary or lifestyle spending. She may prioritize academic or personal development over material pursuits, making her a pragmatic and budget-conscious individual. Her profile aligns with others in a similar life stage, balancing limited income with essential financial management."
4184,0.0,45,Female,vocational certificate,married,Northeastern,Unemployed,0.0,0.0,1225.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.54,56630.0,0.0,0.0,0.0,5072.76,0.0,2933.17,0.0,0.0,"This customer represents a 45-year-old married female residing in the Northeastern region, holding a vocational certificate and currently unemployed. With no children, her financial priorities appear to focus on essential and practical needs. Her historical transactions reveal significant spending in Financial Services (56,630 baht), indicating a focus on managing or investing funds, alongside moderate expenditures in Utilities (5,072.76 baht) and Transport Travel (2,933.17 baht), suggesting a lifestyle centered around maintaining basic household operations and mobility. Minimal or no spending in categories like Home Lifestyle, Shopping, Health and Care, and Leisure suggests a conservative financial approach, likely prioritizing savings or essential expenses. This profile reflects a pragmatic and resource-conscious individual with a focus on financial management and essential living costs."
