Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID
0.0,1.0,Male,high school,married,6.0,6.0,1.0,2.0,5.0,1.0,0.0,1.0,0.79,480.0,16.0,5.0,25.0,178.0,2.0,11.0,302.0,3.0,19.0,542531.6,542531.08,49,Central,Entrepreneur,3924
0.0,0.0,Female,vocational certificate,single,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,654.49,15.0,1.5,1.0,4.0,1.0,1.0,1.0,14.0,1.0,3.0,33911.81,40621.27,44,Central,Entrepreneur,3925
1.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,Central,Corporate Employee,3926
0.0,0.0,Male,,single,4.0,4.0,4.0,0.0,3.0,1.0,0.0,1.0,16437.05,41.0,4.1,1.0,17.0,38.0,1.0,16.0,3.0,1.0,1.0,58891.0,81577.0,21,Central,Freelancer,3927
0.0,0.0,Female,vocational certificate,married,3.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,4562.33,31.0,2.07,1.0,4.0,1.0,1.0,1.0,30.0,1.0,4.0,19557.0,18281.0,32,Central,Corporate Employee,3929
0.0,0.0,Male,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Central,Corporate Employee,3930
0.0,0.0,Male,master's degree,married,5.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,1739.44,7.0,1.4,1.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,106170.0,104450.0,44,Central,Corporate Employee,3931
0.0,0.0,Female,,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.62,23.0,1.92,1.0,2.0,12.0,1.0,1.0,11.0,1.0,1.0,10048.0,10050.0,41,Eastern,Entrepreneur,3933
0.0,0.0,Female,less than high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,57.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,Eastern,Homemaker,3934
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,5.0,0.0,2.0,1.0,0.0,2.0,3385.41,127.0,4.23,1.0,9.0,33.0,1.0,3.0,94.0,1.0,8.0,51834.0,52410.55,48,Central,Entrepreneur,3935
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,1.0,2.0,3.0,1.0,0.0,1.0,2558.83,128.0,4.57,1.0,19.0,25.0,1.0,3.0,103.0,1.0,16.0,373781.0,383794.58,41,Eastern,Corporate Employee,3936
0.0,0.0,Female,less than high school,married,3.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,143955.39,14.0,1.4,1.0,2.0,6.0,1.0,2.0,8.0,1.0,1.0,17817.5,33800.0,53,Eastern,Corporate Employee,3937
0.0,0.0,Female,high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,601.66,7.0,1.4,1.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,1320.93,1320.0,30,Central,Corporate Employee,3938
0.0,0.0,Female,vocational certificate,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,76.0,9.5,3.0,27.0,33.0,1.0,11.0,43.0,2.0,16.0,105705.99,105705.99,31,Central,Freelancer,3939
0.0,0.0,Female,,single,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,28717.59,31.0,1.94,1.0,4.0,2.0,1.0,1.0,29.0,1.0,4.0,31426.06,55443.49,24,Central,Corporate Employee,3941
0.0,0.0,Female,others,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,52826.24,41.0,1.86,1.0,4.0,4.0,1.0,1.0,37.0,1.0,3.0,68000.0,16000.86,25,Northern,Corporate Employee,3942
0.0,0.0,Male,vocational certificate,single,4.0,4.0,5.0,2.0,1.0,1.0,0.0,1.0,0.64,22.0,2.44,1.0,6.0,3.0,1.0,2.0,19.0,1.0,4.0,16463.0,16480.79,30,Western,Corporate Employee,3943
2.0,2.0,Male,master's degree,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,7075.84,5.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,6840.66,7000.0,48,Central,Entrepreneur,3944
0.0,1.0,Male,others,married,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,Central,Corporate Employee,3945
0.0,0.0,Female,others,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,66980.86,138.0,4.6,1.0,9.0,3.0,1.0,1.0,135.0,1.0,9.0,43888.12,28189.36,28,Central,Professional,3946
0.0,1.0,Female,bachelor's degree,married,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,134010.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,Southern,Corporate Employee,3947
0.0,0.0,Male,,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,450.32,185.0,10.88,1.0,33.0,45.0,1.0,7.0,140.0,2.0,27.0,22542.0,22191.68,24,Southern,Corporate Employee,3948
0.0,0.0,Female,less than high school,married,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,4721.0,207.0,7.39,1.0,23.0,68.0,1.0,9.0,139.0,1.0,14.0,106740.0,103209.25,48,Central,Freelancer,3950
0.0,1.0,Female,bachelor's degree,married,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,41701.53,11.0,1.38,1.0,2.0,1.0,1.0,1.0,10.0,1.0,2.0,5000.0,6450.29,37,Central,Corporate Employee,3952
1.0,1.0,Female,high school,married,4.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,119.03,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8000.0,8000.0,47,Eastern,Entrepreneur,3954
0.0,1.0,Female,bachelor's degree,married,7.0,5.0,7.0,3.0,3.0,2.0,0.0,4.0,413518.23,91.0,3.37,1.0,9.0,16.0,1.0,2.0,75.0,1.0,9.0,612943.12,504473.55,42,Southern,Corporate Employee,3955
0.0,0.0,Male,vocational certificate,married,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,1229.69,122.0,7.63,1.0,27.0,37.0,1.0,6.0,85.0,1.0,23.0,33320.14,32304.08,26,Central,Corporate Employee,3956
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,97.09,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,690.0,690.0,29,Eastern,Corporate Employee,3957
0.0,0.0,Male,others,widow,7.0,5.0,5.0,1.0,3.0,1.0,0.0,2.0,5243.32,18.0,4.5,1.0,13.0,3.0,1.0,1.0,15.0,1.0,12.0,178211.0,183462.25,50,Southern,Corporate Employee,3958
0.0,1.0,Male,high school,married,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,7588.85,73.0,2.92,1.0,7.0,4.0,1.0,1.0,69.0,1.0,6.0,37591.83,40902.49,48,Northern,Corporate Employee,3959
0.0,0.0,Male,,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,45.13,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,1000.0,29,Central,Entrepreneur,3961
0.0,0.0,Female,high school,single,4.0,4.0,4.0,0.0,2.0,2.0,0.0,1.0,3346.5,192.0,6.86,2.0,15.0,51.0,1.0,5.0,141.0,2.0,10.0,92322.7,89143.2,24,Central,Student,3962
0.0,0.0,Female,high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,253.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Northeastern,Unemployed,3964
0.0,0.0,Female,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Northeastern,Student,3965
0.0,0.0,Male,vocational certificate,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,231746.59,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,21703.0,20000.0,43,Central,Corporate Employee,3966
0.0,0.0,Male,others,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.02,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4240.0,4240.0,35,Northeastern,Corporate Employee,3967
0.0,0.0,Female,less than high school,married,4.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,4498.18,186.0,6.2,1.0,17.0,133.0,1.0,14.0,53.0,1.0,7.0,46608.0,43827.93,52,Central,Entrepreneur,3968
0.0,1.0,Female,less than high school,separate,6.0,5.0,2.0,0.0,4.0,1.0,0.0,1.0,10432.38,14.0,1.56,1.0,3.0,3.0,1.0,1.0,11.0,1.0,3.0,29000.0,49013.0,63,Northeastern,Entrepreneur,3969
0.0,0.0,Male,others,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,570.0,54.0,3.38,1.0,7.0,20.0,1.0,3.0,34.0,1.0,6.0,5125.0,8155.0,23,Central,Other,3970
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,128.0,4.92,1.0,13.0,95.0,1.0,10.0,33.0,1.0,3.0,21663.0,21665.0,42,Central,Freelancer,3973
0.0,0.0,Male,others,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,10962.0,10962.0,29,Central,Corporate Employee,3974
0.0,0.0,Female,high school,single,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,4.82,23.0,2.88,1.0,11.0,4.0,1.0,1.0,19.0,1.0,10.0,20181.0,20336.36,45,Central,Corporate Employee,3976
0.0,1.0,Male,high school,married,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,159.99,43.0,2.39,1.0,6.0,14.0,1.0,2.0,29.0,1.0,5.0,44540.0,44444.93,47,Eastern,Entrepreneur,3978
0.0,0.0,Male,bachelor's degree,married,4.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,7450.85,72.0,3.43,1.0,12.0,21.0,1.0,4.0,51.0,1.0,11.0,60783.0,59214.24,29,Central,Other,3979
1.0,0.0,Female,bachelor's degree,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2909.46,28.0,2.15,1.0,5.0,1.0,1.0,1.0,27.0,1.0,5.0,5000.0,4451.0,40,Southern,Corporate Employee,3980
0.0,1.0,Female,master's degree,single,5.0,5.0,1.0,1.0,4.0,1.0,0.0,1.0,29846.02,111.0,3.7,1.0,8.0,4.0,1.0,1.0,107.0,1.0,8.0,40388.56,37222.88,56,Central,Corporate Employee,3981
0.0,0.0,Male,less than high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,77.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,Central,Other,3983
0.0,0.0,Female,less than high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3324.91,6.0,1.5,1.0,3.0,1.0,1.0,1.0,5.0,1.0,3.0,15680.0,17025.0,71,Northeastern,Homemaker,3984
0.0,0.0,Male,,married,4.0,4.0,2.0,0.0,3.0,0.0,0.0,2.0,1767.0,302.0,10.07,2.0,21.0,171.0,1.0,14.0,131.0,1.0,10.0,65403.0,64520.0,20,Southern,Corporate Employee,3985
1.0,1.0,Female,master's degree,married,4.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0,2992.0,71.0,2.54,1.0,5.0,13.0,1.0,1.0,58.0,1.0,4.0,159298.46,157421.0,53,Central,Corporate Employee,3988
0.0,0.0,Male,vocational certificate,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,9046.91,150.0,5.0,1.0,10.0,37.0,1.0,4.0,113.0,1.0,8.0,24552.72,23720.1,21,Central,Corporate Employee,3989
0.0,1.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,2966.72,126.0,5.48,1.0,14.0,12.0,1.0,4.0,114.0,1.0,14.0,33703.0,32071.7,29,Central,Corporate Employee,3990
3.0,1.0,Female,less than high school,married,3.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,177124.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,Southern,Freelancer,3991
0.0,0.0,Female,others,married,4.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,477.42,6.0,1.2,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,300.0,9532.0,34,Central,Corporate Employee,3992
0.0,0.0,Female,bachelor's degree,married,6.0,5.0,4.0,1.0,2.0,1.0,0.0,1.0,0.21,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9900.0,9900.0,34,Northeastern,Corporate Employee,3993
0.0,0.0,Male,vocational certificate,single,3.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,340.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,710.0,370.0,46,Southern,Corporate Employee,3994
0.0,0.0,Female,less than high school,married,5.0,5.0,1.0,1.0,5.0,1.0,0.0,1.0,406.72,26.0,2.89,1.0,6.0,16.0,1.0,5.0,10.0,1.0,2.0,25038.25,30906.86,57,Central,Unemployed,3995
0.0,0.0,Male,vocational certificate,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37,Central,Corporate Employee,3996
0.0,0.0,Female,,single,3.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,3601.31,262.0,8.73,4.0,21.0,71.0,1.0,6.0,191.0,2.0,18.0,40263.44,41062.48,20,Northern,Corporate Employee,3997
0.0,0.0,Male,less than high school,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,1085.51,18.0,1.64,1.0,5.0,8.0,1.0,2.0,10.0,1.0,3.0,4370.0,4030.0,49,Eastern,Corporate Employee,3998
0.0,0.0,Female,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,Southern,Corporate Employee,3999
0.0,0.0,Male,bachelor's degree,married,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,Eastern,Entrepreneur,4000
0.0,1.0,Male,high school,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2276.01,88.0,2.93,1.0,6.0,28.0,1.0,2.0,60.0,1.0,5.0,54276.0,55181.0,54,Eastern,Corporate Employee,4001
0.0,0.0,Female,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,6340.18,74.0,4.11,2.0,16.0,19.0,1.0,3.0,55.0,1.0,15.0,33318.0,37812.98,26,Northern,Corporate Employee,4002
0.0,0.0,Male,bachelor's degree,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1417.21,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,150.0,36,Central,Corporate Employee,4004
0.0,1.0,Female,bachelor's degree,married,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,Central,Corporate Employee,4005
0.0,0.0,Female,bachelor's degree,married,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,263.8,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,43,Central,Unemployed,4006
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.9,7.0,1.4,1.0,3.0,2.0,1.0,1.0,5.0,1.0,3.0,415.0,802.0,34,Southern,Entrepreneur,4007
0.0,0.0,Female,less than high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,35050.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,29590.0,4290.0,28,Central,Corporate Employee,4008
0.0,1.0,Male,vocational certificate,single,6.0,6.0,2.0,0.0,5.0,1.0,0.0,1.0,3013.14,117.0,4.18,1.0,10.0,14.0,1.0,2.0,103.0,1.0,10.0,80685.0,79819.0,40,Southern,Entrepreneur,4009
0.0,0.0,Female,high school,divorce,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,17708.77,9.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,14520.0,15828.0,52,Central,Freelancer,4010
0.0,0.0,Male,high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,8660.2,8.0,1.33,1.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,16689.24,13594.44,31,Central,Corporate Employee,4011
0.0,0.0,Male,vocational certificate,married,6.0,6.0,3.0,1.0,3.0,1.0,0.0,1.0,401.67,21.0,1.62,1.0,3.0,7.0,1.0,1.0,14.0,1.0,2.0,9200.0,8800.0,26,Southern,Corporate Employee,4013
0.0,0.0,Female,high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,22585.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3500.0,0.0,33,Central,Corporate Employee,4014
0.0,0.0,Male,others,married,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,3001.1,523.0,17.43,7.0,30.0,172.0,3.0,9.0,351.0,4.0,24.0,341354.0,340103.87,43,Central,Corporate Employee,4015
0.0,0.0,Female,high school,single,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,256992.96,8.0,1.14,1.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,13010.0,8350.79,25,Eastern,Student,4016
0.0,0.0,Female,others,divorce,2.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,96.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,Northeastern,Entrepreneur,4017
0.0,1.0,Male,high school,married,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,44,Central,Corporate Employee,4018
0.0,1.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,Northern,Entrepreneur,4020
0.0,0.0,Male,vocational certificate,married,4.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,3896.0,13.0,1.63,1.0,5.0,2.0,2.0,2.0,11.0,1.0,3.0,7540.0,6957.0,27,Northeastern,Professional,4021
0.0,0.0,Male,others,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,60.14,5.0,5.0,5.0,5.0,1.0,1.0,1.0,4.0,4.0,4.0,19736.0,19734.0,56,Northeastern,Corporate Employee,4022
0.0,1.0,Female,others,married,8.0,6.0,10.0,1.0,3.0,1.0,0.0,3.0,6231123.13,68.0,2.83,1.0,9.0,39.0,1.0,6.0,29.0,1.0,4.0,1795944.9,1561194.14,53,Southern,Entrepreneur,4024
1.0,0.0,Female,less than high school,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,784.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,Central,Unemployed,4025
0.0,0.0,Female,bachelor's degree,single,6.0,6.0,3.0,1.0,3.0,2.0,0.0,2.0,9346.05,70.0,3.33,1.0,11.0,9.0,1.0,2.0,61.0,1.0,9.0,33600.0,29099.0,28,Southern,Corporate Employee,4026
0.0,0.0,Male,,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Western,Freelancer,4027
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,1.0,0.0,3.0,2.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,Eastern,Entrepreneur,4028
0.0,0.0,Female,others,single,6.0,5.0,6.0,0.0,3.0,1.0,0.0,1.0,44112.25,74.0,2.85,1.0,7.0,36.0,1.0,3.0,38.0,1.0,4.0,22143.85,23355.0,22,Southern,Student,4029
0.0,0.0,Female,vocational certificate,married,5.0,4.0,4.0,0.0,2.0,0.0,0.0,2.0,11004.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3000.0,0.0,44,Eastern,Entrepreneur,4030
0.0,0.0,Female,others,single,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,3000.62,308.0,10.62,2.0,33.0,79.0,1.0,8.0,229.0,2.0,28.0,94631.0,92431.71,26,Central,Corporate Employee,4031
1.0,0.0,Female,vocational certificate,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,3515.0,37.0,3.36,1.0,13.0,9.0,1.0,2.0,28.0,1.0,12.0,15123.0,11608.0,47,Southern,Corporate Employee,4032
0.0,0.0,Female,less than high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,204.48,46.0,3.07,1.0,8.0,10.0,1.0,2.0,36.0,1.0,7.0,10464.48,10260.0,44,Central,Corporate Employee,4036
1.0,0.0,Female,less than high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,14.91,15.0,1.5,1.0,2.0,12.0,1.0,2.0,3.0,1.0,1.0,3430.0,6720.0,47,Central,Freelancer,4037
2.0,1.0,Female,high school,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,30314.96,62.0,2.38,1.0,8.0,12.0,1.0,3.0,50.0,1.0,5.0,83482.96,84984.32,47,Central,Corporate Employee,4038
0.0,0.0,Male,bachelor's degree,married,6.0,6.0,3.0,1.0,4.0,0.0,0.0,2.0,3963.25,17.0,1.42,1.0,2.0,7.0,1.0,1.0,10.0,1.0,1.0,24600.0,33962.0,53,Central,Corporate Employee,4040
0.0,0.0,Male,others,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,Eastern,Entrepreneur,4041
0.0,0.0,Male,high school,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.14,11.0,1.83,1.0,4.0,3.0,1.0,2.0,8.0,1.0,2.0,1704.0,2285.07,38,Northeastern,Corporate Employee,4042
0.0,1.0,Male,bachelor's degree,married,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,Northeastern,Corporate Employee,4045
0.0,0.0,Female,bachelor's degree,single,5.0,5.0,1.0,1.0,4.0,1.0,0.0,1.0,30603.63,48.0,2.29,1.0,6.0,8.0,1.0,2.0,40.0,1.0,6.0,32343.0,16171.51,35,Central,Corporate Employee,4046
0.0,2.0,Male,others,single,8.0,6.0,10.0,3.0,1.0,1.0,0.0,4.0,976186.93,44.0,3.38,1.0,12.0,18.0,1.0,7.0,26.0,1.0,5.0,142100.0,99610.53,56,Southern,Corporate Employee,4047
0.0,0.0,Female,bachelor's degree,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,74.31,18.0,2.25,1.0,4.0,7.0,1.0,3.0,11.0,1.0,4.0,18922.6,19013.6,32,Central,Entrepreneur,4048
0.0,0.0,Female,others,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1002.36,7.0,1.4,1.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,1500.0,530.0,32,Southern,Corporate Employee,4051
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,93.85,7.0,1.75,1.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,10430.0,10400.0,33,Central,Corporate Employee,4053
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,Southern,Freelancer,4054
0.0,1.0,Female,high school,single,5.0,5.0,1.0,0.0,5.0,1.0,1.0,1.0,25620.49,34.0,2.0,1.0,5.0,5.0,1.0,1.0,29.0,1.0,4.0,46900.0,53968.99,42,Northeastern,Entrepreneur,4056
0.0,1.0,Male,bachelor's degree,single,7.0,7.0,4.0,1.0,5.0,1.0,1.0,3.0,18662.07,76.0,3.3,1.0,6.0,44.0,1.0,4.0,32.0,1.0,3.0,641356.0,626960.0,55,Central,Entrepreneur,4058
0.0,0.0,Female,high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,7.15,52.0,3.25,1.0,6.0,9.0,1.0,1.0,43.0,1.0,5.0,101913.86,102600.95,56,Central,Homemaker,4059
0.0,0.0,Female,vocational certificate,single,6.0,6.0,1.0,0.0,6.0,1.0,0.0,1.0,54380.19,219.0,7.55,1.0,17.0,23.0,1.0,3.0,196.0,1.0,14.0,601625.0,637614.22,52,Central,Corporate Employee,4060
0.0,1.0,Female,high school,divorce,5.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,62363.09,1884.0,62.8,2.0,138.0,1824.0,1.0,136.0,60.0,1.0,6.0,581826.0,520175.68,58,Central,Freelancer,4061
0.0,0.0,Female,others,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,4145.06,9.0,1.13,1.0,2.0,3.0,1.0,2.0,6.0,1.0,1.0,31301.0,37982.25,50,Northeastern,Entrepreneur,4062
0.0,0.0,Female,others,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2332.03,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,432.0,50,Central,Unemployed,4063
0.0,0.0,Male,high school,married,4.0,4.0,2.0,0.0,4.0,0.0,0.0,2.0,27797.25,12.0,1.71,1.0,3.0,1.0,1.0,1.0,11.0,1.0,2.0,200000.0,172634.0,57,Central,Entrepreneur,4065
0.0,0.0,Female,bachelor's degree,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,59023.98,31.0,1.35,1.0,3.0,1.0,1.0,1.0,30.0,1.0,3.0,49333.33,55459.8,35,Central,Corporate Employee,4066
0.0,1.0,Female,bachelor's degree,married,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Central,Entrepreneur,4067
0.0,0.0,Male,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,395.22,340.0,14.17,2.0,24.0,78.0,1.0,6.0,262.0,2.0,18.0,11899.09,11854.51,41,Eastern,Freelancer,4068
