Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID
0.0,1.0,Female,bachelor's degree,single,8.0,8.0,5.0,1.0,5.0,2.0,0.0,2.0,30326.18,131.0,5.04,1.0,12.0,22.0,1.0,5.0,109.0,1.0,11.0,579516.21,552793.27,49,Central,Professional,3513
0.0,0.0,Male,less than high school,married,4.0,4.0,4.0,0.0,3.0,1.0,0.0,1.0,8086.49,133.0,4.59,2.0,8.0,44.0,1.0,4.0,89.0,1.0,6.0,131712.08,135186.93,32,Northeastern,Entrepreneur,3514
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,2996.74,101.0,3.74,1.0,9.0,33.0,1.0,6.0,68.0,1.0,6.0,10376.32,7999.1,27,Central,Corporate Employee,3519
0.0,0.0,Female,bachelor's degree,married,3.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,14491.71,493.0,16.43,3.0,28.0,397.0,2.0,25.0,96.0,1.0,10.0,43401.0,37661.21,22,Northeastern,Entrepreneur,3521
0.0,0.0,Male,bachelor's degree,single,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,13688.49,107.0,3.57,1.0,9.0,11.0,1.0,2.0,96.0,1.0,8.0,50341.0,62439.14,44,Central,Corporate Employee,3523
0.0,1.0,Female,bachelor's degree,married,4.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,48.14,10.0,2.0,1.0,6.0,1.0,1.0,1.0,9.0,1.0,5.0,40063.33,42787.81,38,Central,Corporate Employee,3524
1.0,4.0,Female,others,married,5.0,5.0,2.0,0.0,4.0,1.0,0.0,1.0,109.57,174.0,6.69,1.0,18.0,55.0,1.0,6.0,119.0,1.0,12.0,141091.0,142560.67,53,Central,Entrepreneur,3526
0.0,Unknown,Female,others,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,37122.61,71.0,2.37,1.0,6.0,64.0,1.0,6.0,7.0,1.0,2.0,77771.0,73159.0,24,Northeastern,Student,3530
0.0,Unknown,Male,vocational certificate/ diploma,married - registered,4.0,4.0,1.0,1.0,3.0,1.0,0.0,1.0,22.25,35.0,1.84,1.0,7.0,5.0,1.0,2.0,30.0,1.0,5.0,18292.0,18551.0,39,Eastern,Corporate Employee,3532
0.0,0.0,Male,bachelor's degree,married - non registered,7.0,7.0,6.0,2.0,3.0,1.0,0.0,1.0,474.41,120.0,4.44,1.0,9.0,26.0,1.0,3.0,94.0,1.0,7.0,24990.0,24981.43,30,Central,Corporate Employee,3537
0.0,0.0,Male,high school,single,6.0,6.0,1.0,0.0,5.0,0.0,1.0,1.0,57452.94,173.0,5.77,1.0,11.0,59.0,1.0,4.0,114.0,1.0,9.0,734740.0,713956.0,55,Southern,Corporate Employee,3539
0.0,0.0,Female,bachelor's degree,single,6.0,5.0,7.0,0.0,2.0,1.0,0.0,2.0,300.08,94.0,3.36,1.0,8.0,21.0,1.0,5.0,73.0,1.0,7.0,7069.64,7649.82,31,Eastern,Corporate Employee,3540
0.0,0.0,Male,less than high school,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,92.31,168.0,6.72,1.0,13.0,63.0,1.0,5.0,105.0,1.0,8.0,68212.0,68149.61,38,Central,Entrepreneur,3545
0.0,1.0,Male,bachelor's degree,married,5.0,5.0,3.0,0.0,4.0,1.0,0.0,2.0,1329069.22,51.0,2.55,1.0,6.0,7.0,1.0,2.0,44.0,1.0,5.0,17179.0,48250.38,59,Central,Unemployed,3546
0.0,0.0,Male,vocational certificate/ diploma,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,3875.69,22.0,1.69,1.0,4.0,7.0,1.0,2.0,15.0,1.0,2.0,28815.19,28300.0,42,Southern,Corporate Employee,3547
0.0,0.0,Female,vocational certificate,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2438.49,32.0,1.88,1.0,8.0,2.0,1.0,1.0,30.0,1.0,8.0,3100.0,13926.25,27,Northern,Entrepreneur,3553
0.0,0.0,Male,bachelor's degree,single,3.0,3.0,3.0,0.0,2.0,1.0,0.0,3.0,7062.96,127.0,5.52,1.0,22.0,18.0,1.0,3.0,109.0,1.0,20.0,23903.0,21169.78,21,Central,Corporate Employee,3559
1.0,1.0,Male,vocational certificate/ diploma,married,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,12841.86,858.0,28.6,1.0,50.0,773.0,1.0,49.0,85.0,1.0,6.0,514168.0,523484.63,47,Central,Corporate Employee,3563
0.0,0.0,Male,vocational certificate/ diploma,married,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,6051.24,19.0,1.9,1.0,3.0,5.0,1.0,1.0,14.0,1.0,2.0,35669.55,43763.31,37,Northeastern,Corporate Employee,3565
0.0,Unknown,Female,others,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,7390.25,222.0,17.08,1.0,47.0,210.0,1.0,46.0,12.0,1.0,2.0,23362.31,23531.22,39,Central,Corporate Employee,3566
0.0,0.0,Female,bachelor's degree,single,5.0,5.0,1.0,1.0,4.0,1.0,0.0,1.0,40696.62,140.0,4.83,1.0,16.0,26.0,1.0,4.0,114.0,1.0,12.0,227258.06,187506.18,50,Eastern,Corporate Employee,3567
0.0,Unknown,Female,others,single,7.0,7.0,4.0,0.0,5.0,1.0,0.0,1.0,11802.16,41.0,1.86,1.0,6.0,5.0,1.0,1.0,36.0,1.0,5.0,76726.5,86788.08,46,Eastern,Corporate Employee,3572
1.0,0.0,Female,vocational certificate/ diploma,married,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,76.84,70.0,3.5,1.0,10.0,25.0,1.0,5.0,45.0,1.0,8.0,21611.0,21579.47,45,Eastern,Corporate Employee,3582
1.0,0.0,Male,bachelor's degree,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,10134.63,436.0,16.77,1.0,25.0,343.0,1.0,21.0,93.0,1.0,8.0,458008.25,447873.99,44,Northeastern,Corporate Employee,3586
0.0,0.0,Female,less than high school,single,3.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,3348.77,230.0,7.67,1.0,17.0,53.0,1.0,7.0,177.0,1.0,14.0,36088.43,35945.26,22,Central,Corporate Employee,3588
0.0,Unknown,Male,high school,single,4.0,4.0,1.0,0.0,4.0,0.0,1.0,1.0,2280.01,62.0,2.48,1.0,8.0,24.0,1.0,5.0,38.0,1.0,6.0,173313.0,178099.2,53,Eastern,Entrepreneur,3591
1.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,20036.65,104.0,6.5,2.0,26.0,28.0,1.0,4.0,76.0,1.0,23.0,148444.0,131407.59,46,Central,Corporate Employee,3592
0.0,0.0,Male,others,married - registered,5.0,5.0,4.0,3.0,2.0,1.0,0.0,1.0,7746.66,39.0,2.6,1.0,5.0,15.0,1.0,2.0,24.0,1.0,3.0,81234.0,73976.75,48,Northeastern,Agriculture/Trade,3596
0.0,0.0,Female,high school,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,6308.42,154.0,5.13,3.0,14.0,127.0,3.0,6.0,27.0,1.0,9.0,27735.0,30028.53,32,Northeastern,Entrepreneur,3597
0.0,0.0,Male,less than high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,2811.79,75.0,3.75,1.0,11.0,9.0,1.0,3.0,66.0,1.0,11.0,8379.0,5676.0,26,Northern,Corporate Employee,3607
0.0,2.0,Female,master's degree,married,8.0,5.0,13.0,1.0,1.0,1.0,0.0,5.0,18970453.1,13.0,2.17,1.0,3.0,6.0,1.0,2.0,7.0,1.0,2.0,1067568.95,99717.96,84,Central,Homemaker,3608
0.0,0.0,Male,high school,single,4.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,1317374.34,233.0,7.77,4.0,15.0,9.0,1.0,2.0,224.0,4.0,14.0,572039.0,457142.17,35,Eastern,Entrepreneur,3609
0.0,Unknown,Male,Unknown,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,58.0,3.05,1.0,9.0,30.0,1.0,7.0,28.0,1.0,5.0,30694.18,38325.36,42,Northern,Corporate Employee,3610
0.0,Unknown,Female,others,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,29479.68,71.0,2.84,1.0,9.0,2.0,1.0,1.0,69.0,1.0,9.0,23439.96,22436.44,25,Southern,Corporate Employee,3615
0.0,1.0,Female,bachelor's degree,married - registered,3.0,3.0,3.0,0.0,3.0,1.0,0.0,3.0,5754.51,209.0,7.21,1.0,26.0,87.0,1.0,13.0,122.0,1.0,14.0,620356.0,624812.95,37,Central,Professional,3616
0.0,0.0,Female,high school,married,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,12108.87,101.0,4.04,1.0,10.0,18.0,1.0,3.0,83.0,1.0,8.0,46467.07,38682.8,39,Northeastern,Unemployed,3622
0.0,1.0,Female,bachelor's degree,married,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,3643.76,150.0,5.0,1.0,10.0,22.0,1.0,5.0,128.0,1.0,10.0,218207.0,215600.39,46,Central,Homemaker,3623
0.0,Unknown,Male,Unknown,single,4.0,4.0,3.0,0.0,5.0,0.0,0.0,3.0,36706.88,69.0,3.0,1.0,12.0,26.0,1.0,6.0,43.0,1.0,6.0,25723.77,12784.36,29,Central,Corporate Employee,3626
0.0,Unknown,Female,others,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,123.84,116.0,4.83,1.0,10.0,15.0,1.0,3.0,101.0,1.0,9.0,37095.0,37009.88,33,Eastern,Corporate Employee,3627
0.0,1.0,Male,bachelor's degree,married,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,6.56,6.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,36222.8,36222.8,45,Central,Freelancer,3636
0.0,0.0,Male,vocational certificate,single,4.0,4.0,2.0,1.0,2.0,1.0,0.0,2.0,1559.73,55.0,3.24,1.0,10.0,15.0,1.0,5.0,40.0,1.0,9.0,58768.5,73105.23,29,Central,Corporate Employee,3640
0.0,0.0,Female,less than high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,161.52,27.0,1.8,1.0,5.0,10.0,1.0,2.0,17.0,1.0,4.0,6800.0,6665.73,44,Central,Corporate Employee,3643
0.0,1.0,Male,bachelor's degree,single,7.0,6.0,7.0,2.0,3.0,1.0,0.0,2.0,77385.12,54.0,2.25,1.0,5.0,8.0,1.0,3.0,46.0,1.0,5.0,148678.59,115745.96,51,Central,Unemployed,3647
0.0,0.0,Male,high school,married,3.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,1885.02,12.0,1.71,1.0,3.0,6.0,1.0,1.0,6.0,1.0,2.0,13100.0,13100.0,58,Northeastern,Entrepreneur,3649
0.0,0.0,Male,others,married,7.0,6.0,4.0,0.0,5.0,1.0,1.0,2.0,10515.13,139.0,5.35,1.0,11.0,46.0,1.0,6.0,93.0,1.0,8.0,123790.0,115080.0,45,Eastern,Entrepreneur,3650
0.0,1.0,Male,vocational certificate/ diploma,married,3.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,57185.6,19.0,2.38,1.0,4.0,1.0,1.0,1.0,18.0,1.0,3.0,48033.0,53170.0,48,Central,Corporate Employee,3652
0.0,0.0,Male,less than high school,single,4.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,45.26,29.0,2.23,1.0,4.0,12.0,1.0,2.0,17.0,1.0,2.0,4950.0,4906.72,20,Northeastern,Student,3653
0.0,0.0,Female,less than high school,single,4.0,4.0,2.0,0.0,4.0,2.0,0.0,2.0,6.67,25.0,2.08,1.0,4.0,12.0,1.0,2.0,13.0,1.0,2.0,11970.0,11965.93,31,Central,Homemaker,3657
0.0,Unknown,Female,others,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,40.34,4.0,1.33,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,500.0,459.66,25,Central,Corporate Employee,3658
1.0,1.0,Male,bachelor's degree,married,7.0,6.0,4.0,3.0,2.0,1.0,0.0,2.0,116.24,3.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,24000.0,42000.0,49,Central,Corporate Employee,3659
0.0,0.0,Female,less than high school,single,4.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,44094.52,21.0,1.5,1.0,3.0,2.0,1.0,1.0,19.0,1.0,3.0,36958.72,18542.0,28,Central,Corporate Employee,3660
0.0,Unknown,Female,others,single,4.0,4.0,2.0,0.0,3.0,1.0,0.0,1.0,82433.42,91.0,4.55,1.0,11.0,9.0,1.0,4.0,82.0,1.0,11.0,136926.08,98130.47,51,Central,Professional,3663
1.0,1.0,Male,bachelor's degree,married,4.0,4.0,1.0,2.0,3.0,1.0,0.0,1.0,464.49,58.0,2.9,1.0,14.0,11.0,1.0,2.0,47.0,1.0,13.0,98801.67,100138.26,37,Central,Corporate Employee,3665
0.0,Unknown,Female,Unknown,single,3.0,3.0,1.0,0.0,3.0,2.0,0.0,1.0,17.38,64.0,6.4,1.0,21.0,21.0,1.0,5.0,43.0,1.0,16.0,26332.05,26314.73,21,Western,Freelancer,3666
0.0,1.0,Male,bachelor's degree,single,8.0,8.0,5.0,1.0,4.0,1.0,0.0,2.0,268292.05,260.0,9.29,1.0,22.0,117.0,1.0,14.0,143.0,1.0,11.0,11418921.51,11281681.58,48,Central,Entrepreneur,3669
0.0,0.0,Female,bachelor's degree,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,631.93,61.0,2.77,1.0,7.0,50.0,1.0,6.0,11.0,1.0,2.0,8239.0,7617.0,48,Central,Entrepreneur,3671
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,16335.58,196.0,7.26,1.0,14.0,46.0,1.0,3.0,150.0,1.0,13.0,238826.0,231329.36,34,Central,Entrepreneur,3675
2.0,0.0,Female,master's degree,single,5.0,5.0,2.0,1.0,2.0,2.0,0.0,1.0,4982.0,118.0,4.72,1.0,12.0,19.0,1.0,3.0,99.0,1.0,11.0,283380.0,302329.75,58,Northeastern,Professional,3681
1.0,4.0,Female,bachelor's degree,single,4.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0,7463.49,7.0,1.4,1.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,7730.0,5572.93,50,Northeastern,Corporate Employee,3683
0.0,1.0,Female,master's degree,single,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,13.07,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6000.0,6000.0,38,Central,Corporate Employee,3684
0.0,0.0,Male,vocational certificate/ diploma,single,4.0,4.0,4.0,0.0,2.0,1.0,0.0,1.0,21804.1,38.0,1.9,1.0,5.0,13.0,1.0,3.0,25.0,1.0,5.0,45300.0,46009.0,25,Central,Student,3689
0.0,0.0,Female,vocational certificate,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,14.0,78.0,5.2,1.0,17.0,12.0,1.0,2.0,66.0,1.0,15.0,17257.0,17243.81,25,Northeastern,Corporate Employee,3691
1.0,1.0,Male,master's degree,single,3.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,23514.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,17000.0,11164.89,47,Central,Corporate Employee,3694
0.0,1.0,Female,high school,single,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,28808.06,212.0,7.07,1.0,18.0,102.0,1.0,8.0,110.0,1.0,11.0,476513.7,465726.95,34,Southern,Freelancer,3697
0.0,0.0,Female,bachelor's degree,single,6.0,6.0,4.0,2.0,4.0,1.0,0.0,1.0,68834.71,98.0,3.63,1.0,9.0,12.0,1.0,3.0,86.0,1.0,9.0,286573.38,294991.9,32,Central,Corporate Employee,3698
0.0,1.0,Male,bachelor's degree,single,8.0,7.0,6.0,1.0,4.0,1.0,0.0,1.0,64379.3,106.0,3.93,1.0,13.0,12.0,1.0,4.0,94.0,1.0,9.0,155769.85,185381.52,46,Central,Professional,3700
0.0,1.0,Male,bachelor's degree,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,36651.81,9.0,4.5,1.0,8.0,1.0,1.0,1.0,8.0,1.0,7.0,77466.8,41137.38,43,Eastern,Corporate Employee,3702
0.0,Unknown,Female,Unknown,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,225752.38,73.0,2.81,1.0,9.0,33.0,1.0,3.0,40.0,1.0,7.0,43982.83,40626.96,32,Northern,Unemployed,3704
0.0,Unknown,Female,high school,married,7.0,7.0,2.0,1.0,5.0,0.0,0.0,1.0,3610.45,432.0,16.62,2.0,30.0,415.0,7.0,29.0,17.0,1.0,2.0,21595.0,20825.33,52,Northern,Entrepreneur,3705
0.0,1.0,Male,bachelor's degree,married,7.0,7.0,3.0,2.0,4.0,1.0,1.0,1.0,9442.0,13.0,1.3,1.0,3.0,4.0,1.0,1.0,9.0,1.0,3.0,23710.0,14268.0,48,Central,Entrepreneur,3706
0.0,1.0,Male,others,single,5.0,5.0,5.0,2.0,2.0,1.0,0.0,2.0,132023.71,24.0,1.71,1.0,6.0,13.0,1.0,2.0,11.0,1.0,5.0,367079.0,578813.34,47,Central,Corporate Employee,3707
0.0,0.0,Male,vocational certificate/ diploma,married,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,7000.32,14.0,1.75,1.0,3.0,2.0,1.0,1.0,12.0,1.0,3.0,11715.0,15858.0,42,Northeastern,Corporate Employee,3709
0.0,Unknown,Female,vocational certificate/ diploma,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,532.88,10.0,1.67,1.0,2.0,1.0,1.0,1.0,9.0,1.0,2.0,2500.0,3254.87,48,Eastern,Corporate Employee,3711
0.0,1.0,Female,others,married - registered,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2579.35,27.0,1.5,1.0,5.0,15.0,1.0,4.0,12.0,1.0,2.0,11905.0,11367.7,37,Central,Professional,3715
0.0,0.0,Female,bachelor's degree,married,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1225231.9,139.0,9.93,2.0,19.0,44.0,1.0,5.0,95.0,2.0,14.0,16597700.0,16426941.0,35,Central,Homemaker,3716
0.0,Unknown,Male,bachelor's degree,single,7.0,6.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,12.0,2.0,1.0,3.0,3.0,1.0,1.0,9.0,1.0,2.0,15880.0,16200.0,24,Northeastern,Corporate Employee,3719
1.0,Unknown,Female,bachelor's degree,married,3.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,5.84,37.0,6.17,1.0,10.0,4.0,1.0,3.0,33.0,1.0,9.0,13800.0,13794.16,54,Northeastern,Entrepreneur,3722
0.0,Unknown,Female,bachelor's degree,married,5.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,5867.44,7.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,600.0,1997.7,67,Southern,Unemployed,3724
1.0,0.0,Female,less than high school,widow,9.0,7.0,3.0,2.0,4.0,0.0,1.0,1.0,27547.23,51.0,2.32,1.0,5.0,6.0,1.0,2.0,45.0,1.0,5.0,61140.0,143654.51,57,Central,Entrepreneur,3725
0.0,Unknown,Male,others,married,5.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,37.49,6.0,1.2,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,16820.0,16800.0,43,Western,Corporate Employee,3727
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,4.0,2.0,0.0,1.0,477.17,78.0,3.55,1.0,8.0,35.0,1.0,4.0,43.0,1.0,4.0,58700.0,58641.1,23,Eastern,Entrepreneur,3730
1.0,1.0,Female,bachelor's degree,single,5.0,5.0,1.0,1.0,5.0,0.0,0.0,1.0,7959.44,106.0,4.24,1.0,12.0,24.0,1.0,3.0,82.0,1.0,11.0,38736.0,43173.73,45,Central,Corporate Employee,3731
0.0,1.0,Female,bachelor's degree,married,4.0,4.0,3.0,1.0,3.0,0.0,0.0,2.0,58526.22,47.0,2.94,1.0,6.0,7.0,1.0,2.0,40.0,1.0,6.0,193219.73,213254.8,44,Southern,Corporate Employee,3733
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,1116.81,35.0,2.69,1.0,6.0,15.0,1.0,3.0,20.0,1.0,6.0,155450.0,157336.75,47,Central,Corporate Employee,3737
0.0,1.0,Female,bachelor's degree,married,7.0,6.0,7.0,1.0,3.0,0.0,0.0,3.0,195791.55,60.0,2.61,1.0,13.0,21.0,1.0,6.0,39.0,1.0,7.0,253546.01,207916.83,41,Central,Corporate Employee,3740
0.0,Unknown,Female,others,married,3.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,104.42,60.0,2.73,1.0,6.0,9.0,1.0,3.0,51.0,1.0,5.0,8839.21,17833.25,24,Central,Corporate Employee,3742
0.0,Unknown,Male,Unknown,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.36,192.0,8.0,1.0,26.0,71.0,1.0,8.0,121.0,1.0,21.0,34205.89,34206.0,24,Northeastern,Entrepreneur,3748
0.0,Unknown,Male,vocational certificate/ diploma,married,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,47.41,45.0,2.5,1.0,8.0,12.0,1.0,3.0,33.0,1.0,5.0,33000.0,34466.7,58,Central,Freelancer,3749
0.0,0.0,Male,high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.07,84.0,10.5,2.0,29.0,14.0,1.0,4.0,70.0,1.0,25.0,32267.0,32267.3,35,Northern,Corporate Employee,3750
1.0,0.0,Female,others,single,4.0,4.0,3.0,0.0,5.0,1.0,0.0,3.0,392.49,150.0,5.36,1.0,14.0,22.0,1.0,3.0,128.0,1.0,11.0,41600.03,66665.49,35,Northeastern,Corporate Employee,3754
0.0,Unknown,Female,Unknown,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,8438.31,167.0,5.57,1.0,20.0,18.0,1.0,2.0,149.0,1.0,20.0,16631.57,14436.78,19,Central,Student,3756
0.0,0.0,Female,high school,single,3.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,6868.74,388.0,13.38,3.0,33.0,78.0,1.0,12.0,310.0,2.0,22.0,94989.83,88652.33,28,Eastern,Entrepreneur,3758
0.0,0.0,Female,less than high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,3022.6,67.0,2.68,1.0,7.0,49.0,1.0,5.0,18.0,1.0,2.0,49455.0,46442.0,39,Central,Entrepreneur,3759
0.0,1.0,Female,less than high school,single,5.0,5.0,1.0,0.0,4.0,1.0,1.0,1.0,2727.83,72.0,3.13,1.0,12.0,19.0,1.0,9.0,53.0,1.0,6.0,321016.0,318852.88,57,Central,Freelancer,3760
0.0,1.0,Female,bachelor's degree,single,6.0,6.0,3.0,2.0,4.0,1.0,0.0,1.0,29775.84,20.0,1.67,1.0,4.0,5.0,1.0,2.0,15.0,1.0,3.0,74500.0,66545.0,52,Central,Corporate Employee,3761
0.0,Unknown,Female,Unknown,Unknown,5.0,5.0,1.0,0.0,5.0,1.0,0.0,1.0,28078.13,25.0,2.78,1.0,9.0,8.0,1.0,2.0,17.0,1.0,8.0,37665.0,29766.76,42,Central,Corporate Employee,3767
0.0,0.0,Male,high school,single,5.0,5.0,4.0,2.0,3.0,0.0,0.0,1.0,10905.96,84.0,3.11,1.0,11.0,12.0,1.0,2.0,72.0,1.0,9.0,64634.0,83698.61,32,Central,Corporate Employee,3770
0.0,0.0,Male,high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,102.21,100.0,5.0,2.0,13.0,75.0,1.0,12.0,25.0,1.0,3.0,7768.0,8210.5,24,Southern,Student,3774
1.0,0.0,Female,bachelor's degree,single,5.0,5.0,1.0,2.0,3.0,1.0,0.0,1.0,15632.42,105.0,4.57,1.0,10.0,19.0,1.0,3.0,86.0,1.0,10.0,38870.0,35831.65,55,Central,Corporate Employee,3775
0.0,1.0,Female,bachelor's degree,single,4.0,4.0,2.0,1.0,2.0,1.0,0.0,2.0,47253.61,211.0,8.12,1.0,34.0,22.0,1.0,10.0,189.0,1.0,33.0,46881.98,111340.75,40,Central,Corporate Employee,3776
0.0,1.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,1919.29,210.0,7.78,1.0,23.0,50.0,1.0,6.0,160.0,1.0,17.0,94577.5,92658.5,45,Northern,Entrepreneur,3780
0.0,0.0,Female,bachelor's degree,married,5.0,5.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,118.0,4.92,1.0,20.0,32.0,1.0,8.0,86.0,1.0,12.0,165803.58,166067.15,32,Central,Corporate Employee,3783
1.0,1.0,Female,master's degree,married - registered,4.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0,269.94,76.0,3.17,1.0,11.0,16.0,1.0,6.0,60.0,1.0,10.0,87163.0,87167.53,55,Southern,Corporate Employee,3785
0.0,0.0,Male,bachelor's degree,single,6.0,6.0,5.0,1.0,2.0,1.0,0.0,1.0,15758.5,157.0,5.23,1.0,11.0,14.0,1.0,4.0,143.0,1.0,10.0,60540.0,64041.29,33,Central,Entrepreneur,3789
0.0,1.0,Male,less than high school,married,4.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,4634.53,5.0,1.67,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,22026.84,22400.0,47,Central,Corporate Employee,3791
0.0,1.0,Female,bachelor's degree,married - registered,5.0,5.0,1.0,1.0,4.0,0.0,0.0,1.0,13010.04,72.0,3.13,1.0,15.0,8.0,1.0,2.0,64.0,1.0,15.0,30000.0,26147.05,46,Central,Entrepreneur,3792
0.0,0.0,Female,master's degree,married,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,3354.98,44.0,2.44,1.0,6.0,5.0,1.0,2.0,39.0,1.0,6.0,4568.0,6079.4,30,Central,Homemaker,3800
0.0,Unknown,Male,vocational certificate/ diploma,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,7632.14,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,12389.0,10000.0,54,Southern,Corporate Employee,3802
0.0,2.0,Female,master's degree,married - registered,6.0,5.0,6.0,3.0,1.0,1.0,0.0,2.0,452324.45,31.0,1.72,1.0,4.0,8.0,1.0,2.0,23.0,1.0,4.0,591481.64,864172.27,49,Central,Corporate Employee,3804
0.0,Unknown,Female,others,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,19.94,225.0,8.04,1.0,15.0,53.0,1.0,4.0,172.0,1.0,13.0,37003.0,37236.28,21,Northern,Freelancer,3805
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,9183.19,60.0,2.61,1.0,14.0,12.0,1.0,4.0,48.0,1.0,10.0,50155.0,55862.61,33,Eastern,Corporate Employee,3808
0.0,0.0,Female,high school,single,5.0,5.0,2.0,1.0,5.0,1.0,0.0,2.0,5993.09,119.0,4.96,1.0,14.0,33.0,1.0,7.0,86.0,1.0,9.0,65820.75,63765.64,22,Central,Corporate Employee,3812
