CUST_ID,Number of Children,Age,Gender,Education level,Marital status,Region,Occupation Group,loan,utility,finance,shopping,financial_services,health_and_care,home_lifestyle,transport_travel,leisure,public_services,finance_t0,financial_services_t0,home_lifestyle_t0,loan_t0,shopping_t0,utility_t0,health_and_care_t0,transport_travel_t0,leisure_t0,public_services_t0
1940,0.0,26,Female,vocational certificate,single,Central,Freelancer,0.0,0.0,875.0,694.0,0.0,0.0,0.0,0.0,0.0,0.0,7713.81,0.0,0.0,0.0,9537.810000000001,500.0,711.0,124.0,2676.1,0.0
1944,0.0,59,Male,bachelor's degree,married,Central,Entrepreneur,0.0,2608.66,0.0,1015.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,2565.86,0.0,0.0,0.0,0.0
1963,1.0,58,Female,bachelor's degree,married,Central,Unemployed,68270.0,0.0,0.0,0.0,0.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42500.0,294.0,0.0,12029.0,0.0,0.0,0.0
1970,0.0,45,Female,bachelor's degree,single,Western,Entrepreneur,0.0,3068.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.48,0.0,0.0,0.0,0.0
1987,0.0,46,Female,high school,single,Central,Entrepreneur,2730.0,1623.19,5931.52,5931.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324000.0,747.93,0.0,0.0,0.0,0.0
1990,0.0,47,Female,vocational certificate,single,Southern,Corporate Employee,0.0,1493.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.86,0.0,336.0,0.0,0.0
1992,0.0,39,Male,bachelor's degree,married,Northern,Corporate Employee,6862.0,0.0,13267.06,12840.13,0.0,162.0,0.0,0.0,0.0,0.0,76.54,0.0,0.0,1370.0,76.54,454.5,122.0,0.0,0.0,0.0
1994,0.0,42,Female,bachelor's degree,married,Northern,Corporate Employee,2539.0,881.14,4284.5599999999995,3150.46,3886.46,0.0,31903.0,0.0,0.0,0.0,1353.0,4490.0,0.0,0.0,1353.0,3222.86,0.0,0.0,0.0,0.0
1995,0.0,38,Female,vocational certificate,single,Central,Corporate Employee,0.0,0.0,6563.77,0.0,0.0,0.0,350.0,0.0,0.0,217.0,959.9,0.0,0.0,3500.0,0.0,1375.48,0.0,0.0,0.0,29.0
1998,1.0,48,Female,high school,married,Eastern,Corporate Employee,809.53,2065.72,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1705.58,0.0,0.0,0.0,0.0
2010,2.0,60,Female,bachelor's degree,married,Central,Entrepreneur,0.0,3372.5899999999997,141.0,0.0,2343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.8400000000001,0.0,0.0,0.0,0.0
2013,0.0,33,Female,others,single,Central,Corporate Employee,2500.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.0,2900.0,426.93,0.0,0.0,0.0,0.0
2021,0.0,36,Female,bachelor's degree,single,Central,Corporate Employee,12585.56,0.0,6688.0,8576.0,0.0,0.0,1888.0,0.0,0.0,100.0,3360.0,1969.44,0.0,0.0,500.0,0.0,0.0,9000.0,626.0,0.0
2027,0.0,29,Male,bachelor's degree,single,Northern,Entrepreneur,21365.93,0.0,1000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0
2034,1.0,47,Female,bachelor's degree,single,Northeastern,Corporate Employee,19723.78,20.0,5890.66,5890.66,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,1.0,59,Female,others,divorce,Eastern,Entrepreneur,2500.0,0.0,0.0,0.0,0.0,0.0,27421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,4287.0,0.0,0.0
2042,0.0,41,Female,bachelor's degree,single,Central,Corporate Employee,34000.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.0,0.0,0.0,40.9,0.0,0.0,0.0,491.6
2053,0.0,31,Female,bachelor's degree,single,Central,Corporate Employee,59621.64,4744.14,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2592.62,0.0,0.0,0.0,0.0
2056,0.0,37,Male,bachelor's degree,single,Northeastern,Entrepreneur,20000.0,12062.19,0.0,0.0,0.0,60000.0,104140.0,0.0,0.0,0.0,0.0,0.0,32936.0,0.0,0.0,7134.77,0.0,0.0,0.0,0.0
2059,0.0,47,Male,bachelor's degree,single,Central,Professional,10582.77,385.2,2473.2,1652.6,0.0,0.0,0.0,0.0,0.0,0.0,4822.0,0.0,0.0,0.0,4822.0,1271.1599999999999,0.0,0.0,0.0,0.0
2079,1.0,47,Female,vocational certificate,married,Central,Entrepreneur,10365.0,1174.86,631.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,749.0,0.0,0.0,0.0,0.0
2080,0.0,57,Female,bachelor's degree,married,Central,Corporate Employee,32210.0,5823.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5080.38,0.0,0.0,0.0,0.0
2082,0.0,53,Male,bachelor's degree,single,Central,Entrepreneur,2538.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55951.0,0.0,0.0,0.0
2095,0.0,33,Female,high school,married,Northern,Unemployed,0.0,315.65,1462.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0
2102,0.0,52,Male,vocational certificate,single,Central,Corporate Employee,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0
2103,0.0,35,Male,high school,single,Southern,Corporate Employee,0.0,722.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2228.2,0.0,0.0,0.0,0.0
2106,0.0,52,Female,bachelor's degree,married,Central,Corporate Employee,9750.0,895.0899999999999,12200.66,11419.62,1003.0,408.0,0.0,90.0,0.0,0.0,3617.91,0.0,0.0,2820.0,3617.91,2990.68,0.0,0.0,430.0,0.0
2114,0.0,65,Male,vocational certificate,single,Central,Unemployed,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0
2115,1.0,53,Female,bachelor's degree,married,Central,Professional,6094.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0
2122,0.0,34,Male,others,single,Northern,Corporate Employee,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.85,0.0,0.0,0.0,0.0,0.0,0.0
2124,0.0,70,Female,bachelor's degree,single,Northern,Corporate Employee,0.0,184.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.24,0.0,0.0,0.0,0.0
2125,0.0,29,Female,less than high school,single,Central,Unemployed,1907.6,0.0,200.0,1941.0,0.0,988.0,0.0,0.0,99.0,0.0,2855.0,0.0,0.0,980.0,2757.0,0.0,511.0,218.0,0.0,0.0
2129,0.0,68,Male,master's degree,married,Eastern,Unemployed,0.0,1943.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,3894.8,0.0,0.0,0.0,0.0
2130,0.0,33,Female,vocational certificate,single,Eastern,Corporate Employee,0.0,700.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2133,0.0,57,Female,master's degree,married,Central,Professional,19568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31012.0,0.0,0.0,0.0,19568.0,0.0,1284.0,0.0,0.0,0.0,0.0
2141,1.0,39,Female,vocational certificate,married,Eastern,Corporate Employee,0.0,3008.88,4435.139999999999,2946.02,0.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,0.0,13800.0,0.0,3200.24,0.0,0.0,0.0,0.0
2145,0.0,40,Male,bachelor's degree,married,Central,Corporate Employee,3300.0,0.0,45222.49,45222.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,0.0,40,Female,high school,divorce,Northern,Entrepreneur,0.0,264.29,0.0,0.0,1480.0,0.0,0.0,0.0,0.0,0.0,449.0,0.0,0.0,0.0,0.0,192.6,0.0,0.0,0.0,0.0
2152,0.0,41,Female,bachelor's degree,married,Eastern,Corporate Employee,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2782.67,0.0,500.0,0.0,1918.64,0.0,0.0,94.0,658.68,0.0
2160,0.0,30,Male,others,single,Central,Corporate Employee,3000.0,642.0,4766.45,4766.45,0.0,0.0,0.0,0.0,3000.0,0.0,1285.34,0.0,0.0,0.0,1285.34,1388.86,0.0,0.0,2122.0,0.0
2163,0.0,40,Female,bachelor's degree,single,Northeastern,Entrepreneur,201376.41,0.0,0.0,0.0,1318712.0,0.0,0.0,1712742.0,0.0,733547.0,0.0,0.0,0.0,506847.2,0.0,0.0,0.0,6000000.0,0.0,0.0
2167,0.0,34,Female,bachelor's degree,single,Central,Corporate Employee,20197.24,648.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5156.25,0.0,0.0,0.0,0.0,12.0,280.34000000000003,0.0,6305.0,0.0,1272.21
2175,0.0,47,Male,bachelor's degree,married,Central,Entrepreneur,145070.77000000002,5680.01,2000.0,0.0,32571.0,0.0,2400.0,0.0,124.0,0.0,1000.0,0.0,0.0,70317.78,0.0,7384.08,0.0,0.0,0.0,0.0
2176,0.0,32,Female,bachelor's degree,married,Central,Corporate Employee,1299.9,1951.0,2096.75,176.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,0.0,0.0,60.0,79.0,750.6099999999999,0.0,0.0,205.0,0.0
2181,0.0,43,Female,bachelor's degree,married,Northeastern,Professional,0.0,553.93,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.0,0.0,0.0,0.0,0.0,1284.0,0.0,1204.31,0.0,0.0
2182,0.0,38,Male,high school,married,Central,Corporate Employee,0.0,0.0,6325.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8015.0,0.0,0.0,0.0,0.0,0.0
2191,0.0,43,Female,bachelor's degree,married,Central,Corporate Employee,9057.42,0.0,0.0,0.0,0.0,998.0,737.0,0.0,417.0,0.0,0.0,10277.0,0.0,21865.0,0.0,0.0,0.0,0.0,2014.25,0.0
2204,0.0,65,Female,master's degree,single,Central,Homemaker,0.0,0.0,0.0,0.0,327492.02999999997,0.0,0.0,0.0,0.0,0.0,0.0,172749.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,1.0,53,Female,others,single,Central,Entrepreneur,64077.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.71,0.0
2219,0.0,24,Female,others,single,Eastern,Entrepreneur,0.0,319.93,665.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.06,0.0,0.0,0.0,3200.0,266.43,0.0,712.94,1800.0,0.0
2221,0.0,42,Female,bachelor's degree,single,Central,Corporate Employee,78070.31,3877.15,12750.69,10360.0,0.0,460.0,2277.0,0.0,0.0,0.0,9918.94,0.0,80000.0,144137.93,11786.04,0.0,420.0,0.0,0.0,0.0
2223,0.0,30,Female,less than high school,single,Northern,Corporate Employee,2319.0,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0
2225,0.0,44,Female,bachelor's degree,married,Eastern,Homemaker,0.0,1218.2,4929.99,4929.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,1904.07,0.0,0.0,0.0,0.0
2232,0.0,57,Female,high school,single,Central,Unemployed,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,0.0,42,Female,master's degree,single,Central,Corporate Employee,8472.23,0.0,738.1,6100.0,0.0,437.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,8622.0,0.0,1600.04,0.0,30.0,0.0,0.0
2236,0.0,26,Female,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,1296.5,708.0,0.0,0.0,0.0,0.0,0.0,0.0,11077.28,0.0,0.0,0.0,9974.28,0.0,20.0,30.0,0.0,0.0
2239,0.0,38,Female,high school,married,Central,Professional,0.0,664.43,1466.66,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3468.5,0.0,0.0,0.0,0.0
2241,0.0,45,Female,others,single,Northeastern,Entrepreneur,0.0,0.0,0.0,0.0,3899.34,0.0,0.0,0.0,0.0,2604.0,0.0,3899.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,0.0,34,Female,others,single,Central,Corporate Employee,0.0,0.0,2848.8599999999997,204.0,0.0,3019.0,556.0,0.0,2156.3,0.0,3715.0,0.0,0.0,0.0,3385.0,2672.98,0.0,0.0,1718.28,0.0
2250,0.0,53,Male,less than high school,married,Northeastern,Corporate Employee,0.0,1732.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,1570.0,0.0,0.0,0.0,0.0
2252,0.0,63,Male,master's degree,married,Northeastern,Corporate Employee,48706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250030.0,0.0,183824.0,0.0,812.56,0.0,720.0,0.0,0.0
2258,0.0,33,Male,high school,single,Central,Corporate Employee,0.0,0.0,785.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.55,100.0,0.0,0.0,0.0,0.0
2260,0.0,52,Female,others,married,Southern,Freelancer,3500.0,18707.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14343.14,0.0,1738.3,0.0,0.0
2261,0.0,57,Female,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,784.1,0.0,0.0,0.0,343.4,0.0,0.0,0.0,0.0,0.0,367.05,0.0,0.0,694.43,0.0,0.0,0.0,0.0
2262,0.0,30,Male,bachelor's degree,single,Central,Professional,10621.33,903.19,8698.9,8271.97,0.0,0.0,0.0,0.0,0.0,0.0,1025.8600000000001,0.0,0.0,0.0,600.0,1423.68,0.0,0.0,0.0,0.0
2264,0.0,27,Female,others,others,Central,Student,4518.0,125.05,1600.29,55.0,0.0,0.0,255.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,235.1,0.0,1864.0,489.82,0.0
2273,0.0,38,Male,high school,single,Central,Corporate Employee,0.0,1389.93,0.0,0.0,0.0,0.0,0.0,4466.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.93,0.0,0.0,0.0,0.0
2277,0.0,47,Female,master's degree,married,Northeastern,Professional,0.0,1175.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.93,0.0,0.0,0.0,0.0
2281,0.0,42,Female,bachelor's degree,married,Western,Corporate Employee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,5003.0,0.0,0.0,0.0,0.0,455.0,0.0,0.0,0.0
2282,1.0,42,Female,bachelor's degree,married,Central,Corporate Employee,17782.15,0.0,6978.82,1415.0,0.0,0.0,0.0,0.0,629.0,0.0,1100.0,0.0,0.0,0.0,1316.02,2244.86,0.0,0.0,0.0,0.0
2284,1.0,43,Male,bachelor's degree,married,Southern,Corporate Employee,0.0,0.0,0.0,0.0,2694.0,559.0,2280.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,10700.0,1067.8700000000001,130.0,6500.0,0.0,0.0
2290,0.0,35,Female,bachelor's degree,single,Central,Professional,0.0,0.0,3584.67,0.0,0.0,400.0,0.0,0.0,0.0,0.0,2073.43,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0
2292,0.0,50,Female,vocational certificate,single,Central,Corporate Employee,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
2293,0.0,36,Female,bachelor's degree,married,Central,Corporate Employee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,4.0,67,Male,bachelor's degree,married,Central,Corporate Employee,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,0.0,48,Male,less than high school,single,Eastern,Corporate Employee,3549.0,960.86,0.0,17000.0,0.0,0.0,0.0,286.82,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,746.86,0.0,237.0,0.0,0.0
2314,0.0,51,Female,bachelor's degree,single,Northern,Entrepreneur,9887.36,1250.62,4394.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,3312.72,0.0,0.0,0.0,0.0
2323,0.0,47,Female,others,single,Central,Corporate Employee,0.0,34.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0
2341,0.0,48,Female,others,single,Central,Corporate Employee,2049.78,540.74,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.2,0.0,0.0,0.0,0.0
2351,0.0,45,Male,bachelor's degree,married,Central,Corporate Employee,320.0,2706.3,2315.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0
2357,0.0,29,Female,less than high school,single,Central,Corporate Employee,8825.0,0.0,7368.530000000001,129.0,0.0,193.0,129.0,0.0,0.0,0.0,0.0,0.0,13212.4,0.0,0.0,269.84000000000003,948.0,0.0,388.0,0.0
2372,0.0,38,Female,bachelor's degree,single,Central,Professional,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2382,0.0,36,Male,others,single,Eastern,Corporate Employee,0.0,0.0,1887.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2384,0.0,60,Female,bachelor's degree,single,Central,Corporate Employee,12300.0,116.84,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12200.0,0.0,172.38,0.0,0.0,0.0,0.0
2390,0.0,56,Male,bachelor's degree,married,Northeastern,Entrepreneur,0.0,15571.2,0.0,0.0,0.0,0.0,1255.0,0.0,0.0,67799.79,0.0,26533.0,2394.13,0.0,0.0,8464.66,0.0,0.0,0.0,0.0
2394,0.0,53,Female,bachelor's degree,married,Central,Corporate Employee,3020.0,1710.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12119.0,0.0,1380.71,0.0,0.0,0.0,0.0
2401,1.0,59,Female,less than high school,married,Central,Entrepreneur,0.0,1794.4,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.78,0.0,683.0,0.0,0.0
2406,0.0,50,Male,bachelor's degree,single,Central,Corporate Employee,49000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39320.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,0.0,41,Female,high school,single,Northeastern,Entrepreneur,0.0,0.0,0.0,0.0,4494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7415.69,0.0,0.0,0.0,0.0,0.0,999.0
2418,1.0,35,Male,high school,single,Eastern,Corporate Employee,0.0,981.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6793.0,0.0,300.0,0.0,0.0,0.0,0.0
2423,0.0,66,Male,bachelor's degree,single,Eastern,Entrepreneur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1879.0,0.0,0.0,0.0,0.0,600.27,0.0,0.0,0.0,0.0
2432,0.0,65,Female,master's degree,single,Central,Unemployed,3892.0,426.93,756.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,4067.0,0.0,0.0,3236.0,6467.0,426.93,0.0,0.0,0.0,0.0
2433,0.0,49,Male,high school,single,Central,Freelancer,0.0,854.93,0.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,5503.0,0.0,11500.0,2200.0,0.0,0.0,0.0,0.0
2434,1.0,37,Female,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,4142.0,4247.25,0.0,0.0,165.0,0.0,368.0,0.0,289.0,0.0,24000.0,0.0,289.0,0.0,0.0,0.0,5686.02,0.0
2435,0.0,38,Female,less than high school,single,Northeastern,Freelancer,0.0,0.0,436.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103856.0,0.0,640.39,0.0,0.0,0.0,0.0
2436,0.0,54,Female,vocational certificate,married,Central,Corporate Employee,12438.0,0.0,0.0,0.0,3171.0,0.0,0.0,0.0,0.0,200.0,0.0,2998.0,0.0,6000.0,0.0,9061.72,0.0,0.0,0.0,0.0
2443,0.0,27,Female,bachelor's degree,single,Central,Corporate Employee,2793.54,802.5,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3332.0,0.0,3160.0,0.0,263.88,0.0,0.0,0.0,0.0
2445,1.0,57,Female,bachelor's degree,married,Central,Corporate Employee,0.0,130.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,4592.900000000001,0.0,0.0,0.0,0.0
2451,0.0,26,Female,others,others,Central,Student,0.0,0.0,1506.39,357.39,0.0,278.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2473,2.0,51,Female,bachelor's degree,married,Central,Professional,912.74,0.0,9550.0,0.0,0.0,0.0,0.0,0.0,0.0,9316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0
2483,0.0,43,Female,high school,single,Central,Corporate Employee,0.0,0.0,0.0,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
2485,1.0,50,Female,vocational certificate,single,Central,Corporate Employee,5481.74,1425.07,2089.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,1554.71,0.0,0.0,0.0,0.0
2488,0.0,29,Male,bachelor's degree,single,Central,Professional,0.0,4711.2300000000005,15515.66,15515.66,2414.0,0.0,2582.0,250.0,0.0,0.0,1488.51,0.0,180.0,0.0,1488.51,1596.95,325.0,0.0,0.0,0.0
2491,0.0,42,Female,bachelor's degree,single,Central,Corporate Employee,4400.18,0.0,1559.8,1559.8,13000.0,0.0,0.0,0.0,0.0,0.0,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.58
2504,0.0,46,Male,bachelor's degree,married,Central,Entrepreneur,88983.82,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19812.0,0.0,0.0,0.0,0.0,0.0,0.0
2506,1.0,51,Female,vocational certificate,married,Eastern,Unemployed,0.0,0.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.0,0.0,0.0,0.0,0.0,0.0
2509,0.0,30,Female,high school,single,Central,Corporate Employee,0.0,0.0,0.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2084.0,0.0,0.0,1215.75,2599.0,0.0,0.0,0.0,0.0,0.0
2511,0.0,49,Female,less than high school,single,Central,Corporate Employee,0.0,0.0,0.0,7639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.86,0.0,0.0,500.0,0.0
2521,0.0,48,Male,bachelor's degree,single,Central,Corporate Employee,2446.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,0.0,33,Female,high school,single,Northeastern,Corporate Employee,0.0,0.0,9266.29,5645.18,0.0,0.0,0.0,0.0,0.0,0.0,1107.07,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0
2532,0.0,46,Male,bachelor's degree,single,Central,Corporate Employee,0.0,267.5,6150.24,3461.0,9392.86,0.0,0.0,0.0,0.0,0.0,514.0,0.0,0.0,0.0,514.0,846.91,0.0,0.0,0.0,0.0
2533,0.0,45,Male,high school,single,Central,Entrepreneur,14720.0,1068.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.93,0.0,0.0,0.0,0.0
2550,1.0,50,Female,high school,widow,Central,Corporate Employee,694.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,0.0
2551,0.0,53,Female,high school,divorce,Central,Corporate Employee,628.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0
2558,0.0,42,Female,master's degree,single,Southern,Corporate Employee,8458.0,588.9300000000001,5089.6900000000005,530.07,0.0,0.0,0.0,0.0,198.0,0.0,183.0,0.0,1462.0700000000002,0.0,183.0,853.86,0.0,0.0,0.0,0.0
2561,0.0,48,Male,master's degree,single,Central,Entrepreneur,0.0,0.0,0.0,0.0,0.0,0.0,893.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0
2571,0.0,49,Male,others,married,Central,Corporate Employee,0.0,1341.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.56,0.0,0.0,0.0,0.0
2575,0.0,36,Female,master's degree,married,Northern,Professional,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,490.0,182.0,0.0,0.0
2579,0.0,37,Male,bachelor's degree,single,Central,Corporate Employee,299.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16390.88,0.0,1990.3600000000001,298.0,0.0,0.0,0.0
2590,0.0,38,Male,bachelor's degree,single,Central,Corporate Employee,6466.5,0.0,480.97,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0
